numero_de_marcas_registradas,numero_de_patentes_otorgadas,numero_total_de_fundadores,numero_de_mujeres_fundadores,numero_de_hombres_fundadores,numero_de_inversionistas,numero_de_inversionistas_principales,numero_de_inversiones_en_rondas_de_financiacion,numero_de_articulos,numero_de_rondas_de_financiacion,antiguedad_de_la_empresa,financiacion_total_por_acciones_log,ultima_financiacion_por_acciones_log,monto_de_ultima_financiacion_log,financiacion_total_log,seguidores_en_linkedin_log,seguidores_en_facebook_log,seguidores_en_twitter_log,empleados_en_linkedin_log,años_desde_ultima_financiacion_log,categoria_Bienes Raíces y Construcción,categoria_Consumo,categoria_Educación,categoria_Finanzas,categoria_Industria,categoria_No Especificado,categoria_Salud,categoria_Software y Servicios B2B,tipo_de_ultima_financiacion_angel,tipo_de_ultima_financiacion_pre_seed,tipo_de_ultima_financiacion_seed,tipo_de_ultima_financiacion_series_a,tipo_de_ultima_financiacion_series_b
-0.3968941974021663,-0.22375900564210616,0.76610756313166,-0.5543511515683345,0.9841602656942765,-0.34261666074685687,-0.8810240715597129,-0.08904292346963807,-0.14762729516362955,-0.7656059170474894,-1.5124156916656613,-0.6252592942483969,-0.49493875657361797,-0.49493875657361797,-0.6311664742203693,-1.542306390206094,-1.0156133947170285,-0.8662466846788306,-1.4735357197069534,0.5158058289382985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
-0.3968941974021663,-0.22375900564210616,-0.34852962099551943,1.218526587881339,-0.9841602656942765,-0.7025765202298665,-0.8810240715597129,-0.08904292346963807,-0.16498918694523249,-0.7656059170474894,-1.5124156916656613,-1.8547618682422073,-1.6174986194170862,-1.6174986194170862,-1.855229248360382,-0.1605879122710192,0.6875384373295852,-0.8662466846788306,-0.48088346371804563,0.12316728018318061,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-0.3968941974021663,-0.22375900564210616,-0.34852962099551943,-0.5543511515683345,0.0,0.8572495375298421,-0.8810240715597129,-0.08904292346963807,-0.156308241054431,0.20554620972182364,-1.5124156916656613,-0.2188489472070846,-0.1402165427474484,-0.1402165427474484,-0.22655424537187685,-0.1605879122710192,-1.0156133947170285,1.5320899224147742,-0.18926045110981957,-0.309485640651699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
-0.3968941974021663,-0.22375900564210616,-0.34852962099551943,1.218526587881339,-0.9841602656942765,-0.9425497598852064,-0.21879090025429687,-0.08904292346963807,-0.13026540338202663,-0.7656059170474894,-1.5124156916656613,-1.7638122633388431,-1.5306680589081496,-1.5306680589081496,-1.764682040050503,-1.6057601255248033,-0.18392789000275978,0.7220123237752382,-1.4735357197069534,0.8920251676142966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
-0.3968941974021663,-0.22375900564210616,-1.463166805122699,-0.5543511515683345,-0.9841602656942765,0.49728967804683244,-0.21879090025429687,-0.08904292346963807,-0.156308241054431,-0.7656059170474894,-1.5124156916656613,0.4990356360341175,0.6296970318230616,0.6296970318230616,0.4881541359372919,0.7346484377747828,1.5794059633337627,-0.8662466846788306,0.8364208181691276,0.2635383036843524,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-0.3968941974021663,-0.22375900564210616,-1.463166805122699,1.218526587881339,-1.968320531388553,0.37730305821916255,-0.21879090025429687,-0.08904292346963807,-5.121502000471947e-05,-0.2800298536628329,-1.5124156916656613,1.135542978648882,1.1296779869708236,1.1296779869708236,1.1218453213332475,0.9961281271596811,-1.0156133947170285,-0.8662466846788306,0.7822350678129864,-0.30797771668345536,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.3968941974021663,-0.22375900564210616,-0.34852962099551943,-0.5543511515683345,0.0,1.4571826366681917,1.1056754423565351,-0.08904292346963807,-0.1389463492728281,0.20554620972182364,-1.5124156916656613,0.6719477170532995,0.6932917591174578,0.6932917591174578,0.6603011863392605,0.3490509383559375,-1.0156133947170285,1.4524994513252718,0.41735573426201633,-0.17207845650280137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
-0.3968941974021663,-0.22375900564210616,-0.34852962099551943,-0.5543511515683345,0.0,-1.0625363797128762,-0.8810240715597129,-0.08904292346963807,-0.16498918694523249,-0.7656059170474894,-1.5124156916656613,-1.0519043607673786,-0.9572745744130897,-0.9572745744130897,-1.0559238962402147,-1.6404247512133547,-1.0156133947170285,-0.8662466846788306,-1.4735357197069534,0.4676157388954394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
-0.3968941974021663,2.4732828756974135,-1.463166805122699,-0.5543511515683345,-0.9841602656942765,0.7372629177021722,-0.21879090025429687,-0.08904292346963807,-0.14762729516362955,-0.2800298536628329,-1.5124156916656613,0.4840982721142056,0.36317833762929763,0.36317833762929763,0.47328286075260223,-0.5886937081908561,-1.0156133947170285,-0.8662466846788306,-0.38400984693720863,-0.580449872772382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
-0.3968941974021663,-0.22375900564210616,0.76610756313166,1.218526587881339,0.0,0.6172762978745023,1.1056754423565351,-0.08904292346963807,0.0173106767615982,0.20554620972182364,-1.5124156916656613,0.9523316310270712,0.799564547623178,0.799564547623178,0.9394445723088595,0.4504724374204586,0.11542924402572945,0.8189737903411903,0.7055160258325358,-1.3903420911709186,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.3968941974021663,-0.22375900564210616,-0.34852962099551943,-0.5543511515683345,0.0,1.097222777185182,-0.8810240715597129,-0.08904292346963807,0.27773905348564204,0.20554620972182364,-1.5124156916656613,1.0196069835266282,0.9926685296528427,0.9926685296528427,1.0064222723590177,0.7346484377747828,-1.0156133947170285,1.581127646778956,0.6291579332004704,-0.4464062846636817,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.3968941974021663,-0.22375900564210616,-0.34852962099551943,-0.5543511515683345,0.0,1.4571826366681917,1.1056754423565351,-0.08904292346963807,-0.0694987821464164,0.6911222731064801,-1.5124156916656613,1.2421599443734994,1.2359507790484425,1.2359507790484425,1.227990571937597,-0.1605879122710192,-1.0156133947170285,0.6228856823092336,0.34449402742946034,-0.0030385167537069517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.26103799291242724,-0.22375900564210616,2.9953819313860186,-0.5543511515683345,2.9524807970828295,1.097222777185182,-0.21879090025429687,-0.08904292346963807,-0.156308241054431,-0.2800298536628329,-1.5124156916656613,0.473148066285544,0.556282307752638,0.556282307752638,0.46238110291366086,-0.1605879122710192,0.5697497151113236,1.2411236530154095,0.24524926816539652,0.08442202198273539,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.3968941974021663,-0.22375900564210616,-0.34852962099551943,-0.5543511515683345,0.0,-0.5825899004021966,-0.8810240715597129,-0.08904292346963807,-0.14762729516362955,-0.7656059170474894,-1.5124156916656613,-0.47167247789252503,-0.29704838628381147,-0.29704838628381147,-0.4782591859588909,-0.9607108465814215,-1.0156133947170285,1.4143711423751268,-1.278786323879564,0.43668284593011364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
-0.3968941974021663,-0.22375900564210616,-0.34852962099551943,-0.5543511515683345,0.0,-0.5825899004021966,-0.21879090025429687,-0.08904292346963807,-0.10422256570962225,-0.7656059170474894,-1.5124156916656613,-0.7061314769246495,-0.5817698799224587,-0.5817698799224587,-0.7116808467571363,0.2249261739652416,1.4390043197865732,0.7715865050026985,-0.26058535708519304,0.36350712298106824,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-0.3968941974021663,-0.22375900564210616,-0.34852962099551943,-0.5543511515683345,0.0,-0.7025765202298665,-0.21879090025429687,-0.08904292346963807,-0.08686067392801933,-0.2800298536628329,-1.5124156916656613,-0.3927566418044884,-0.14365520654614536,-0.14365520654614536,-0.39969250436853015,-0.6685892166910953,0.44543071761705133,0.7453795478059454,0.16995390807004523,0.07810831727441017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
-0.3968941974021663,-0.22375900564210616,-0.34852962099551943,-0.5543511515683345,0.0,1.097222777185182,1.1056754423565351,-0.08904292346963807,0.13884391923281866,0.6911222731064801,-1.5124156916656613,0.9007853346452467,0.9765228131860403,0.9765228131860403,0.88812633688555,1.5956372473000935,0.5244362326670798,1.1896327546256429,1.1656624242697629,-0.11335513992594805,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.3968941974021663,-0.22375900564210616,1.8807447472588394,1.218526587881339,0.9841602656942765,-1.0625363797128762,-0.8810240715597129,-0.08904292346963807,-0.16498918694523249,-1.251181980432146,-1.5124156916656613,-1.7638122633388431,-1.5306680589081496,-1.5306680589081496,-1.764682040050503,-1.3839141865995854,-1.0156133947170285,0.7072422194798823,-1.4735357197069534,0.700553488345816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
-0.3968941974021663,-0.22375900564210616,1.8807447472588394,-0.5543511515683345,1.968320531388553,-0.7025765202298665,0.4434422710511191,-0.08904292346963807,-0.16498918694523249,0.6911222731064801,-1.5124156916656613,-0.44360023215158473,-0.3744484783387635,-0.3744484783387635,-0.45031114280321344,0.3490509383559375,-1.0156133947170285,-0.8662466846788306,-0.43071529480877396,-0.056160114187081965,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-0.3968941974021663,-0.22375900564210616,0.76610756313166,-0.5543511515683345,0.9841602656942765,-0.22263004091918695,-0.21879090025429687,-0.08904292346963807,-0.16498918694523249,0.20554620972182364,-1.5124156916656613,0.6103497631406789,0.5148428786369574,0.5148428786369574,0.5989757658460696,0.4504724374204586,-1.0156133947170285,-0.8662466846788306,0.5077512108239928,-1.9174546232889484,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.3968941974021663,-0.22375900564210616,1.8807447472588394,1.218526587881339,0.9841602656942765,2.297088975461881,2.430141784967367,-0.08904292346963807,0.13884391923281866,1.1766983364911368,-1.5124156916656613,1.3685078277461842,1.3227819729692638,1.3227819729692638,1.3537794428998677,1.1202737499283302,1.5481108802156776,-0.8662466846788306,1.472884815897329,0.222478679599616,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.3968941974021663,-0.22375900564210616,0.76610756313166,-0.5543511515683345,0.9841602656942765,-0.8225631400575364,1.1056754423565351,-0.08904292346963807,-0.11290351160042371,-0.2800298536628329,-1.5124156916656613,-0.7715312228984287,-0.9572745744130897,-0.9572745744130897,-0.7767912386977385,-0.1605879122710192,0.00732772560416775,-0.8662466846788306,-0.6584937039262024,0.12192803622731416,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-0.3968941974021663,-0.22375900564210616,-0.34852962099551943,1.218526587881339,-0.9841602656942765,0.37730305821916255,1.1056754423565351,-0.08904292346963807,-0.060817836255614946,0.20554620972182364,-1.5124156916656613,0.6613809914529101,0.36317833762929763,0.36317833762929763,0.6497812120622045,0.9961281271596811,-1.0156133947170285,1.2503794465822229,-0.26058535708519304,-0.5132336524867909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
-0.3968941974021663,-0.22375900564210616,0.76610756313166,-0.5543511515683345,0.9841602656942765,-0.22263004091918695,-0.8810240715597129,-0.08904292346963807,-0.09554161981882078,1.1766983364911368,-0.905300334087616,-0.3056097005935011,-1.2005561951563712,-1.2005561951563712,-0.31293113528084354,0.5362255254985041,-1.0156133947170285,1.1800709859160867,-0.38400984693720863,-0.5281790760614651,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.26103799291242724,-0.22375900564210616,-0.34852962099551943,-0.5543511515683345,0.0,-0.8225631400575364,-0.8810240715597129,-0.08904292346963807,-0.156308241054431,-1.251181980432146,-0.905300334087616,-0.552744254357188,-0.3744484783387635,-0.3744484783387635,-0.5589722692031508,-1.0186809587720054,-1.0156133947170285,-0.8662466846788306,-1.1277269567425858,0.5871692118544038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
-0.3968941974021663,-0.22375900564210616,-0.34852962099551943,1.218526587881339,-0.9841602656942765,-1.1825229995405462,-0.8810240715597129,-0.08904292346963807,-0.16498918694523249,-1.251181980432146,-0.905300334087616,-1.7638122633388431,-1.5306680589081496,-1.5306680589081496,-1.764682040050503,-1.3178254198554857,-1.0156133947170285,-0.8662466846788306,-1.278786323879564,0.8920251676142966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
-0.3968941974021663,-0.22375900564210616,-0.34852962099551943,-0.5543511515683345,0.0,-1.1825229995405462,-0.8810240715597129,-0.08904292346963807,-0.156308241054431,-1.251181980432146,-0.905300334087616,-1.7638122633388431,-1.5306680589081496,-1.5306680589081496,-1.764682040050503,-1.9876916363154624,-1.0156133947170285,0.3424729896847513,-1.4735357197069534,0.8920251676142966,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-0.3968941974021663,-0.22375900564210616,-0.34852962099551943,-0.5543511515683345,0.0,-0.9425497598852064,-0.8810240715597129,-0.08904292346963807,-0.16498918694523249,-0.7656059170474894,-0.905300334087616,-1.8547618682422073,-1.6174986194170862,-1.6174986194170862,-1.855229248360382,0.4504724374204586,-1.0156133947170285,-0.8662466846788306,0.038517958007609245,0.12316728018318061,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
-0.3968941974021663,-0.22375900564210616,-1.463166805122699,-0.5543511515683345,-0.9841602656942765,-0.10264342109151706,-0.21879090025429687,-0.08904292346963807,-0.07817972803721787,0.6911222731064801,-0.905300334087616,0.6643316091906089,0.556282307752638,0.556282307752638,0.6527187751139859,0.06491201515998068,1.3224186874407142,-0.8662466846788306,0.4444377650590391,-0.9634810846683757,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.26103799291242724,-0.22375900564210616,-0.34852962099551943,2.9914043273310122,-1.968320531388553,-0.10264342109151706,0.4434422710511191,-0.08904292346963807,-0.156308241054431,-0.2800298536628329,-0.905300334087616,0.08868283719307217,-0.03052976863067755,-0.03052976863067755,0.07961689823646445,-0.6692825250135787,1.0747620621189076,1.5938851540879,-1.1277269567425858,0.1588047251506828,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-0.3968941974021663,-0.22375900564210616,-0.34852962099551943,-0.5543511515683345,0.0,0.977236157357512,1.1056754423565351,7.45734484058219,0.09543918977881134,1.6622743998757932,-0.905300334087616,0.5420249804908958,0.2715606517551338,0.2715606517551338,1.023733628324215,0.6760341505068137,0.7479657805860975,1.2768227062058806,0.24524926816539652,-0.8257046156160638,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.3968941974021663,-0.22375900564210616,-0.34852962099551943,-0.5543511515683345,0.0,1.3371960168405217,1.1056754423565351,-0.08904292346963807,0.15620581101442158,-0.2800298536628329,-0.905300334087616,1.0570681790156546,1.1052494002622661,1.1052494002622661,1.043717724880071,1.618822612987575,-1.0156133947170285,-0.8662466846788306,0.9070014024786881,0.21536221650920573,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.3968941974021663,-0.22375900564210616,-0.34852962099551943,-0.5543511515683345,0.0,0.13732981856382273,-0.8810240715597129,-0.08904292346963807,-0.16498918694523249,0.20554620972182364,-0.905300334087616,-0.3360196540584914,-0.19077563945021114,-0.19077563945021114,-0.3432065432280676,0.06491201515998068,-1.0156133947170285,0.17280981291472666,-1.1277269567425858,0.07810831727441017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
-0.3968941974021663,-0.22375900564210616,-0.34852962099551943,1.218526587881339,-0.9841602656942765,-0.5825899004021966,0.4434422710511191,-0.08904292346963807,-0.13026540338202663,-0.7656059170474894,-0.905300334087616,0.12579607617871763,0.15109764601836415,0.15109764601836415,0.11656593374968262,0.4504724374204586,-1.0156133947170285,0.9074178895595943,-0.3403198182467978,-0.6374938694432173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
-0.3968941974021663,-0.22375900564210616,-0.34852962099551943,-0.5543511515683345,0.0,-0.46260328057452677,-0.8810240715597129,-0.08904292346963807,-0.16498918694523249,-0.2800298536628329,-0.905300334087616,-1.8547618682422073,-1.6174986194170862,-1.6174986194170862,-1.855229248360382,-0.1605879122710192,1.335510844806359,-0.8662466846788306,-0.18926045110981957,0.12316728018318061,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-0.3968941974021663,-0.22375900564210616,1.8807447472588394,1.218526587881339,0.9841602656942765,0.6172762978745023,2.430141784967367,-0.08904292346963807,-0.026094052692409102,1.6622743998757932,-0.905300334087616,0.6873285541854451,0.4881301021832619,0.4881301021832619,0.6756139726373921,0.2249261739652416,-1.0156133947170285,1.4988277426698768,0.35970726286816845,-2.000520871303726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
-0.3968941974021663,-0.22375900564210616,-0.34852962099551943,-0.5543511515683345,0.0,-1.1825229995405462,-0.8810240715597129,-0.08904292346963807,-0.16498918694523249,-1.251181980432146,-0.905300334087616,-1.7638122633388431,-1.5306680589081496,-1.5306680589081496,-1.764682040050503,0.2249261739652416,0.2767015677376602,-0.8662466846788306,-0.43071529480877396,0.8920251676142966,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-0.3968941974021663,-0.22375900564210616,-0.34852962099551943,-0.5543511515683345,0.0,-1.1825229995405462,-0.8810240715597129,-0.08904292346963807,-0.1389463492728281,-1.251181980432146,-0.905300334087616,-1.7638122633388431,-1.5306680589081496,-1.5306680589081496,-1.764682040050503,-1.19456376342746,-1.0156133947170285,-0.8662466846788306,-1.4735357197069534,0.8920251676142966,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-0.3968941974021663,-0.22375900564210616,-0.34852962099551943,-0.5543511515683345,0.0,-0.9425497598852064,-0.21879090025429687,-0.08904292346963807,-0.11290351160042371,-0.2800298536628329,-0.905300334087616,-0.5105632140501326,-0.3674957598080128,-0.3674957598080128,-0.5169778543019701,0.2249261739652416,0.39687999705570903,0.9664377101627925,-0.2239839846509867,-0.056160114187081965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
-0.3968941974021663,-0.22375900564210616,2.9953819313860186,-0.5543511515683345,2.9524807970828295,-1.1825229995405462,-0.8810240715597129,-0.08904292346963807,-0.16498918694523249,-1.251181980432146,-0.905300334087616,-1.7638122633388431,-1.5306680589081496,-1.5306680589081496,-1.764682040050503,-1.8620573543012966,-1.0156133947170285,-0.8662466846788306,-1.4735357197069534,0.8920251676142966,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
