nombre_de_la_empresa,fecha_de_fundacion,numero_de_marcas_registradas,numero_de_patentes_otorgadas,estado_operativo,categoria,antiguedad_de_la_empresa,empleados_en_linkedin,seguidores_en_linkedin,seguidores_en_facebook,seguidores_en_twitter,numero_de_articulos,numero_total_de_fundadores,numero_de_mujeres_fundadores,numero_de_hombres_fundadores,financiacion_total_por_acciones,ultima_financiacion_por_acciones,numero_de_inversiones_en_rondas_de_financiacion,numero_de_inversionistas,numero_de_inversionistas_principales,financiacion_total,numero_de_rondas_de_financiacion,tipo_de_ultima_financiacion,fecha_de_ultima_financiacion,monto_de_ultima_financiacion,años_desde_ultima_financiacion,financiacion_total_por_acciones_log,ultima_financiacion_por_acciones_log,monto_de_ultima_financiacion_log,financiacion_total_log,seguidores_en_linkedin_log,seguidores_en_facebook_log,seguidores_en_twitter_log,empleados_en_linkedin_log,años_desde_ultima_financiacion_log,cluster_kmeans
Veryfi,2017-01-01,0,0,active,Finanzas,8,56.0,4000.0,0.0,464,14,2.0,0,2,12700000.0,12000000.0,0,6,2.0,12700000.0,3,series_a,2021-04-06,12000000.0,4.263013698630137,16.357112630168974,16.300417291085605,16.300417291085605,16.357112630168974,8.294299608857235,0.0,6.142037405587356,4.04305126783455,1.660703809186065,1
Sable,2017-01-01,0,0,active,Finanzas,8,68.0,2000.0,1300.0,721,29,3.0,0,3,11500000.0,3000000.0,0,19,9.0,11500000.0,4,seed,2022-07-14,3000000.0,2.9917808219178084,16.257857680289998,14.914123179965662,14.914123179965662,16.257857680289998,7.601402334583733,7.170888478512505,6.582025138892826,4.23410650459726,1.3842374526127135,1
Flowspace,2017-01-01,2,0,active,Software y Servicios B2B,8,80.0,8000.0,866.0,422,23,2.0,0,2,46520000.0,31000000.0,0,10,3.0,46520000.0,5,series_b,2021-03-15,31000000.0,4.323287671232877,17.65539290711087,17.249497794707484,17.249497794707484,17.65539290711087,8.987321812850125,6.7650389767805414,6.0473721790462776,4.394449154672439,1.6720910957949486,1
Gordian Software,2017-01-01,0,0,active,Software y Servicios B2B,8,44.0,3000.0,0.0,0,4,2.0,0,2,33150000.0,25000000.0,0,6,3.0,33150000.0,3,series_a,2022-07-19,25000000.0,2.978082191780822,17.316553304762056,17.034386422832473,17.034386422832473,17.316553304762056,8.006700845440367,0.0,0.0,3.8066624897703196,1.38079984180225,1
Blueberry Pediatrics,2017-01-01,1,0,active,Salud,8,62.0,4000.0,34000.0,292,5,2.0,0,2,7650000.0,4000000.0,0,11,3.0,7650000.0,5,seed,2022-01-12,4000000.0,3.493150684931507,15.850216336521664,15.201805169084134,15.201805169084134,15.850216336521664,8.294299608857235,10.434145214930487,5.680172609017068,4.143134726391533,1.5025541672357527,1
Nomba,2017-01-01,0,0,active,Finanzas,8,408.0,25000.0,29000.0,0,15,2.0,0,2,35000000.0,30000000.0,0,7,2.0,35000000.0,3,series_b,2023-05-02,30000000.0,2.191780821917808,17.370858648025116,17.216707972959764,17.216707972959764,17.370858648025116,10.12667110305036,10.275085591132715,0.0,6.013715156042802,1.1605790124173094,1
Copilot,2017-01-01,2,0,active,Software y Servicios B2B,8,28.0,4000.0,635.0,0,0,2.0,0,2,10000000.0,10000000.0,0,12,2.0,10000000.0,4,series_a,2023-01-19,10000000.0,2.473972602739726,16.118095750958314,16.118095750958314,16.118095750958314,16.118095750958314,8.294299608857235,6.455198563340122,0.0,3.367295829986474,1.2452987814146796,1
VenoStent,2017-01-01,4,2,active,Industria,8,37.0,2000.0,0.0,70,22,2.0,0,2,24200000.0,4000000.0,0,21,10.0,29818706.0,12,series_a,2024-06-27,4000000.0,1.0356164383561643,17.001863232449228,15.201805169084134,15.201805169084134,17.210646506199822,7.601402334583733,0.0,4.2626798770413155,3.6375861597263857,0.7107986911352676,1
CodeStream,2017-01-01,1,3,active,Software y Servicios B2B,8,3.0,612.0,2500.0,0,4,5.0,0,5,5620000.0,5500000.0,1,7,3.0,5620000.0,3,seed,2019-08-06,5500000.0,5.931506849315069,15.541842399805802,15.520258832020865,15.520258832020865,15.541842399805802,6.418364935936212,7.824445930877619,0.0,1.3862943611198906,1.9360772281390743,1
Four Growers,2017-01-01,1,5,active,Industria,8,23.0,6000.0,0.0,148,26,2.0,0,2,14250000.0,9000000.0,0,6,2.0,14250000.0,5,series_a,2024-11-21,9000000.0,0.6328767123287671,16.47226753485437,16.012735246411598,16.012735246411598,16.47226753485437,8.699681400989514,0.0,5.003946305945459,3.1780538303479458,0.4903433134828582,1
Regology,2017-01-01,1,0,active,Software y Servicios B2B,8,55.0,3000.0,0.0,70,12,3.0,0,3,8000000.0,8000000.0,0,6,1.0,8000000.0,2,series_a,2021-08-19,8000000.0,3.893150684931507,15.894952224644102,15.894952224644102,15.894952224644102,15.894952224644102,8.006700845440367,0.0,4.2626798770413155,4.02535169073515,1.5878364078539529,1
Juni Learning,2017-01-01,2,0,active,Educación,8,200.0,6000.0,10000.0,0,19,2.0,2,0,11290000.0,10500000.0,0,12,2.0,11290000.0,4,series_a,2020-08-26,10500000.0,4.873972602739726,16.2394280246998,16.166885910365842,16.166885910365842,16.2394280246998,8.699681400989514,9.210440366976517,0.0,5.303304908059076,1.770531168608201,1
Cowrywise,2017-01-01,0,0,active,Finanzas,8,1000.0,65000.0,22000.0,0,27,2.0,0,2,3220000.0,3000000.0,0,7,2.0,3300000.0,6,seed,2021-01-26,3000000.0,4.454794520547945,14.984892228079548,14.914123179965662,14.914123179965662,15.009433329466965,11.082157933374816,9.99884318585288,0.0,6.90875477931522,1.6964949504817046,1
Senso.ai,2017-01-01,0,1,active,Software y Servicios B2B,8,26.0,3000.0,190.0,448,12,2.0,0,2,5364312.0,500000.0,0,12,4.0,5464312.0,7,seed,2024-02-27,500000.0,1.367123287671233,15.495278873657433,13.122365377402328,13.122365377402328,15.513748962633091,8.006700845440367,5.25227342804663,6.1070228877422545,3.295836866004329,0.8616754152215641,1
Upfort,2017-01-01,0,0,active,Finanzas,8,27.0,2000.0,0.0,0,29,3.0,0,3,15000000.0,8000000.0,0,18,4.0,15000000.0,5,series_a,2023-10-26,8000000.0,1.7068493150684931,16.52356082573315,15.894952224644102,15.894952224644102,16.52356082573315,7.601402334583733,0.0,0.0,3.332204510175204,0.9957853441653763,1
Spect,2017-01-01,0,0,active,Software y Servicios B2B,8,19.0,886.0,0.0,0,14,3.0,0,3,5060000.0,3500000.0,0,7,4.0,5060000.0,3,seed,2021-11-30,3500000.0,3.610958904109589,15.436877238892087,15.068273812173887,15.068273812173887,15.436877238892087,6.787844982309579,0.0,0.0,2.995732273553991,1.5284358406083145,0
Pylon_2,2017-01-01,0,0,active,Software y Servicios B2B,8,60.0,5000.0,0.0,12,3,2.0,0,2,36125000.0,17000000.0,0,10,2.0,36125000.0,4,series_a,2024-08-30,17000000.0,0.8602739726027397,17.40249573207853,16.648723960844016,16.648723960844016,17.40249573207853,8.517393171418904,0.0,2.5649493574615367,4.110873864173311,0.6207237739762046,1
JITX,2017-01-01,0,0,active,Software y Servicios B2B,8,17.0,1000.0,0.0,0,4,4.0,0,4,12000000.0,12000000.0,0,4,1.0,12000000.0,2,series_a,2022-09-18,12000000.0,2.8109589041095893,16.300417291085605,16.300417291085605,16.300417291085605,16.300417291085605,6.90875477931522,0.0,0.0,2.8903717578961645,1.3378808383409515,1
Tipe,2017-01-01,0,0,active,No Especificado,8,7.0,301.0,154.0,0,1,3.0,0,3,2100000.0,2100000.0,0,5,2.0,2100000.0,3,seed,2020-09-09,2100000.0,4.835616438356165,14.557448378884015,14.557448378884015,14.557448378884015,14.557448378884015,5.71042701737487,5.043425116919247,0.0,2.0794415416798357,1.7639799051209792,0
Genomelink,2017-01-01,1,1,active,Software y Servicios B2B,8,17.0,1000.0,39000.0,487,2,3.0,0,3,8105641.0,3500000.0,0,23,3.0,8105641.0,4,seed,2021-07-01,3500000.0,4.027397260273973,15.908070920378911,15.068273812173887,15.068273812173887,15.908070920378911,6.90875477931522,10.571342565808699,6.1903154058531475,2.8903717578961645,1.6149024069061793,1
Hiration,2017-01-01,0,0,active,Software y Servicios B2B,8,18.0,5000.0,1700.0,92,9,2.0,0,2,2900000.0,2900000.0,0,4,3.0,2900000.0,1,seed,2021-08-18,2900000.0,3.895890410958904,14.88022163978423,14.88022163978423,14.88022163978423,14.88022163978423,8.517393171418904,7.438971592395862,4.532599493153256,2.9444389791664403,1.5883961615769364,0
SnapTrade,2017-01-01,1,0,active,Finanzas,8,14.0,866.0,0.0,0,3,3.0,0,3,2700000.0,2200000.0,0,1,1.0,2700000.0,2,seed,2022-10-17,2200000.0,2.7315068493150685,14.80876270134486,14.603968372873895,14.603968372873895,14.80876270134486,6.7650389767805414,0.0,0.0,2.70805020110221,1.3168121331269662,0
Draftbit,2017-01-01,0,0,active,Software y Servicios B2B,8,17.0,1000.0,612.0,0,8,3.0,0,3,3850000.0,3200000.0,0,11,2.0,3850000.0,4,seed,2019-11-01,3200000.0,5.693150684931507,15.163583966004193,14.978661680269907,14.978661680269907,15.163583966004193,6.90875477931522,6.418364935936212,0.0,2.8903717578961645,1.901084717675249,0
MindFi,2017-01-01,0,0,active,Software y Servicios B2B,8,95.0,7000.0,795.0,132,15,4.0,1,3,2937735.0,2000000.0,0,15,1.0,2937735.0,3,seed,2022-02-15,2000000.0,3.4,14.893149774632965,14.508658238524095,14.508658238524095,14.893149774632965,8.853808274977197,6.679599185844383,4.890349128221754,4.564348191467836,1.4816045409242156,1
SST,2017-01-01,0,0,active,Software y Servicios B2B,8,25.0,1000.0,0.0,0,4,2.0,0,2,1125000.0,1000000.0,0,3,1.0,1125000.0,2,seed,2021-07-23,1000000.0,3.967123287671233,13.933294482509151,13.815511557963774,13.815511557963774,13.933294482509151,6.90875477931522,0.0,0.0,3.258096538021482,1.6028408571723596,0
BUMP,2017-01-01,0,0,active,Software y Servicios B2B,8,5.0,437.0,0.0,171,17,2.0,0,2,9325000.0,7500000.0,0,5,3.0,9325000.0,2,series_a,2019-04-10,7500000.0,6.254794520547946,16.048209630732753,15.830413711839864,15.830413711839864,16.048209630732753,6.082218910376446,0.0,5.147494476813453,1.791759469228055,1.9816625634744074,0
WeatherCheck,2017-01-01,1,0,active,Finanzas,8,2.0,484.0,774.0,321,2,2.0,0,2,190000.0,40000.0,0,5,2.0,215000.0,4,pre_seed,2020-03-01,40000.0,5.361643835616438,12.154784614286667,10.596659732783579,10.596659732783579,12.278397958261774,6.184148890937483,6.652863029353347,5.7745515455444085,1.0986122886681098,1.8502868086753452,0
MARS Auto,2017-01-01,0,0,active,Software y Servicios B2B,8,15.0,2000.0,0.0,0,4,2.0,1,1,12921056.0,15000000000.0,0,7,4.0,12921056.0,4,series_a,2022-03-29,15000000000.0,3.2849315068493152,16.37436886411789,23.431316038115288,23.431316038115288,16.37436886411789,7.601402334583733,0.0,0.0,2.772588722239781,1.4551045675227647,1
Ovipost,2017-01-01,0,2,active,Salud,8,6.0,234.0,0.0,0,1,1.0,1,0,120000.0,120000.0,0,2,1.0,120000.0,1,pre_seed,2018-01-04,120000.0,7.517808219178082,11.695255355062795,11.695255355062795,11.695255355062795,11.695255355062795,5.459585514144159,0.0,0.0,1.9459101490553132,2.1421590564762623,0
Nanonets,2017-01-01,0,0,active,Software y Servicios B2B,8,246.0,78000.0,1000.0,0,32,2.0,0,2,40500000.0,29000000.0,0,24,2.0,40500000.0,4,series_b,2024-03-12,29000000.0,1.3287671232876712,17.516812556768127,17.182806422433504,17.182806422433504,17.516812556768127,11.264476926102367,6.90875477931522,0.0,5.5093883366279774,0.8453389959018707,1
Waydev,2017-01-01,0,0,active,Software y Servicios B2B,8,38.0,6000.0,171.0,178,76,2.0,0,2,120000.0,120000.0,0,2,1.0,120000.0,2,pre_seed,2020-12-01,120000.0,4.608219178082192,11.695255355062795,11.695255355062795,11.695255355062795,11.695255355062795,8.699681400989514,5.147494476813453,5.187385805840755,3.6635616461296463,1.724233232078798,0
Actipulse Neuroscience (YC W22),2017-01-01,0,5,active,Salud,8,35.0,2000.0,21000.0,0,11,2.0,0,2,840000.0,500000.0,0,4,2.0,840000.0,6,seed,2022-01-01,500000.0,3.5232876712328767,13.641158361294979,13.122365377402328,13.122365377402328,13.641158361294979,7.601402334583733,9.952325334619427,0.0,3.58351893845611,1.5092390903376367,0
Safepay,2017-01-01,0,0,active,Finanzas,8,1.0,511.0,2600.0,532,8,2.0,0,2,375000.0,250000.0,0,7,2.0,375000.0,2,seed,2021-02-11,250000.0,4.410958904109589,12.834683971615659,12.429220196836383,12.429220196836383,12.834683971615659,6.238324625039508,7.8636512654486515,6.278521424165844,0.6931471805599453,1.6884263237527306,0
Anima App,2017-01-01,0,0,active,Software y Servicios B2B,8,49.0,9000.0,10000.0,0,5,3.0,0,3,12620000.0,10000000.0,0,8,3.0,12620000.0,3,series_a,2021-09-01,10000000.0,3.857534246575343,16.35079349431664,16.118095750958314,16.118095750958314,16.35079349431664,9.105090961257085,9.210440366976517,0.0,3.912023005428146,1.5805309524917164,1
Makani Science,2017-01-01,0,4,active,Salud,8,9.0,514.0,4.0,0,3,2.0,0,2,125000.0,125000.0,0,1,1.0,125000.0,1,pre_seed,2021-08-31,125000.0,3.86027397260274,11.736077016252437,11.736077016252437,11.736077016252437,11.736077016252437,6.244166900663736,1.6094379124341003,0.0,2.302585092994046,1.5810948092870334,0
Shone,2017-01-01,0,0,active,Software y Servicios B2B,8,10.0,1000.0,0.0,0,4,3.0,0,3,4220000.0,4000000.0,0,11,3.0,4220000.0,3,seed,2018-06-26,4000000.0,7.043835616438356,15.255345922978991,15.201805169084134,15.201805169084134,15.255345922978991,6.90875477931522,0.0,0.0,2.3978952727983707,2.0849060361519145,0
College Pulse,2017-01-01,1,0,active,Software y Servicios B2B,8,9.0,1000.0,818.0,0,15,2.0,0,2,1620000.0,1500000.0,0,5,1.0,1620000.0,2,seed,2019-04-29,1500000.0,6.2027397260273975,14.297937324492327,14.220976332738882,14.220976332738882,14.297937324492327,6.90875477931522,6.70808408385307,0.0,2.302585092994046,1.9744614711473898,0
AXDRAFT,2017-01-01,0,0,active,Software y Servicios B2B,8,21.0,2000.0,1900.0,493,3,2.0,0,2,1370000.0,1110000.0,0,6,1.0,1370000.0,4,seed,2019-04-05,1110000.0,6.268493150684932,14.130322027731049,13.919871474189012,13.919871474189012,14.130322027731049,7.601402334583733,7.550135342488429,6.202535517187923,3.091042453358316,1.9835490005552483,0
Glimpsek12,2017-01-01,0,0,active,Educación,8,3.0,240.0,0.0,330,0,2.0,1,1,2120000.0,2000000.0,0,4,1.0,2120000.0,2,seed,2018-06-11,2000000.0,7.084931506849316,14.566927118346197,14.508658238524095,14.508658238524095,14.566927118346197,5.484796933490655,0.0,5.802118375377063,1.3862943611198906,2.0900020213604478,0
Bear Flag Robotics,2017-01-01,1,3,active,Industria,8,3.0,7000.0,490.0,0,35,2.0,0,2,11400000.0,7900000.0,0,14,2.0,11400000.0,4,seed,2021-01-21,7900000.0,4.468493150684932,16.249124001084017,15.882373444019521,15.882373444019521,16.249124001084017,8.853808274977197,6.19644412779452,0.0,1.3862943611198906,1.699003103288918,1
