founder_name;company_name;last_funding_type;gender
Marco Boretto;Blink Last Mile;pre_seed;male
Marco Turetta;Blink Last Mile;pre_seed;male
Erich Lehmann;MeetAnyway;pre_seed;male
Marc Metz;MeetAnyway;pre_seed;male
Sascha Metz;MeetAnyway;pre_seed;male
Ian Littman;Covie;seed;male
Trent Harvey;Covie;seed;male
Will Dearie;Covie;seed;male
Pedro Dellagnelo;Oico;seed;male
Pedro Rocha;Oico;seed;male
Abbas Jaffery;Azuki;pre_seed;male
Adela Chang;Azuki;pre_seed;female
Evan Minto;Azuki;pre_seed;male
Ken Urata;Azuki;pre_seed;male
Krystyn Neisess;Azuki;pre_seed;female
Christopher Jing;AeonCharge;pre_seed;male
Dwi Sutandar;AeonCharge;pre_seed;female
Omar Ekram;Dayra;pre_seed;male
Armando Biondi;Breadcrumbs.io;seed;male
Gary Amaral;Breadcrumbs.io;seed;male
Massimo Chieruzzi;Breadcrumbs.io;seed;male
Rowan Cockett;Curvenote;seed;female
Steve Purves;Curvenote;seed;male
Ethan Horoschak;Simplify;seed;male
Michael Yan;Simplify;seed;male
Rushil Srivastava;Simplify;seed;male
Mitchell Jones;Lendtable;series_a;male
Sheridan Clayborne;Lendtable;series_a;female
Andrew Gold;Ziina;series_b;male
Faisal Toukan;Ziina;series_b;male
Sarah Toukan;Ziina;series_b;female
Adar Hay;Jiga;seed;male
Assaf Geuz;Jiga;seed;male
Yonatan Wolowelsky;Jiga;seed;male
Alexandru Duta;Albiware;seed;male
Shamoil Soni;Albiware;seed;male
Dung Dang;Nano Technologies;seed;male
Thang Nguyen;Nano Technologies;seed;male
Mateo Cardenas;Todos Comemos;seed;male
Santiago Espinosa;Todos Comemos;seed;male
Glen Wang;The Third Place;seed;male
Vivien Sin;The Third Place;seed;female
Ain McKendrick;Faction;seed;female
Vicente Zavarce;Yummy;series_a;male
Jason Alvarez Cohen;Popl;seed;male
Nick Eischens;Popl;seed;male
Justin Rath Rath;Fetii;seed;male
Matthew Iommi;Fetii;seed;male
Christopher Mjelde;Verdn;seed;male
Rory McMeekin;Verdn;seed;male
Dawn Ho;Seam;seed;female
Sy Bohy;Seam;seed;male
Adam Pearson;Enable Us;seed;male
Andrey Bolaños;Enable Us;seed;male
Galen Li;Enable Us;seed;male
Jinal Jhaveri;Enable Us;seed;female
Declan Conlon;wagetap;seed;male
Mitchell Stevens;wagetap;seed;male
Sebastien Hess;wagetap;seed;male
Ali Ahmed;Trove;pre_seed;male
Greg Kufera;Cinapse;seed;male
Heather Wagner;Cinapse;seed;female
Herman Phillips;Cinapse;seed;male
Roger W Tran;Cinapse;seed;male
Ambareesh Balaji;Hyperbeam;pre_seed;male
Declan Goncalves;Hyperbeam;pre_seed;male
Philip Scott;Hyperbeam;pre_seed;male
Ben Towers;Happl;seed;male
Mike Rose;Happl;seed;male
Peter Condoleon;GreaseBoss;seed;male
Tim Hall;GreaseBoss;seed;male
Bert De Brabandere;Segments.ai;pre_seed;male
Davy Neven;Segments.ai;pre_seed;male
Otto Debals;Segments.ai;pre_seed;male
Bruno Passos;gonddo;seed;male
Guilherme Cruz;gonddo;seed;male
Rodrigo Cruz;gonddo;seed;male
Andrew Denta;Terusama;seed;male
Christopher Podlaski;Terusama;seed;male
Edward Clayton;Devyce;seed;male
Leo Bartle;Devyce;seed;male
Nick Browne;Devyce;seed;male
Andy Prevalsky;Hotplate;seed;male
Ben Klenk;Hotplate;seed;male
Rishi Talati;Hotplate;seed;male
Yasir Shirazi;InstaKin;seed;male
Zain Khan;InstaKin;seed;male
Joshua Archer;arketa;series_a;male
Rachel Lea Fishman;arketa;series_a;female
P. Alex Smith;TYBR Health;seed;male
Tim Keane;TYBR Health;seed;male
Bernardo Reis;Chatpay;seed;male
Jose Gabriel Tamura Lara;Valienta;seed;male
Juan Camilo Vallejo;Valienta;seed;male
Juan Manuel Botero;Valienta;seed;male
MIGUEL ZAMBRANO GOMEZ;DolarApp;seed;male
Pratik Daudkhane;Decentro;series_b;male
Rohit Taneja;Decentro;series_b;male
Enrique Perezalonso;Palla;series_a;male
Gregory Piccolo;Palla;series_a;male
John Lafleur;Airbyte;series_b;male
Michel Tricot;Airbyte;series_b;male
Dr. Maximilian Eber;Taktile;series_b;male
Maik Taro Wehmeyer;Taktile;series_b;male
Kevin Bai;Slash;series_b;male
Victor Cardenas;Slash;series_b;male
Joseph Kitonga;Vitable Health;series_a;male
Adam Stansell;Axle Health;series_a;male
Connor Hailey;Axle Health;series_a;male
Petr Nikolaev;Raycast;series_b;male
Thomas Mann;Raycast;series_b;male
David Dindi;Atomic;series_a;male
Marco Alban-Hidalgo;Atomic;series_a;male
Jimmy Qian;Osmind;series_b;male
Lucia Huang;Osmind;series_b;female
Albert Gozzi;Aleph;series_a;male
Santiago Perez De Rosso;Aleph;series_a;male
Anam Lakhani;Alinea;series_a;female
Eve Halimi;Alinea;series_a;female
Nikhil Agrawal;Alinea;series_a;male
Cristina Etcheberry;Toku;series_a;female
Francisca Noguera Astaburuaga;Toku;series_a;female
Dave Filion;Runway;seed;male
Gabriel Savit;Runway;seed;male
Isabel Barrera;Runway;seed;female
Matt Varghese;Runway;seed;male
Olalere Ridwan;LemFi;series_b;male
Rian Cochran;LemFi;series_b;male
Hassaan Raza;Tavus;series_a;male
Quinn Favret;Tavus;series_a;male
Elad Spiegelman;Darrow;series_b;male
Evyatar Ben Artzi;Darrow;series_b;male
Gila Hayat;Darrow;series_b;female
Andrew Gardner;Humanly.io;series_a;male
Prem Kumar;Humanly.io;series_a;male
Charles M.;Blue Onion Labs;series_a;male
Lyndsey Bunting;Blue Onion Labs;series_a;female
Mark Lee;MarqVision (Marq AI);series_a;male
Richard White;Fathom;series_a;male
Benjamin Netter;Riot;series_b;male
Louis Cibot;Riot;series_b;male
Chen Atlas;Optery;seed;male
Dekel Barzilay;Optery;seed;male
Lawrence Gentilello;Optery;seed;male
Carlos Pérez;Fractional;series_a;male
Stella Han;Fractional;series_a;female
Amber Feng;Cocoon_1;series_a;female
Lauren Dai;Cocoon_1;series_a;female
Mahima Chawla;Cocoon_1;series_a;female
Amanda Zhu;Recall.ai;series_a;female
Alexander Fischer;AOA;series_a;male
Anna Jeter;AOA;series_a;female
Oriana Papin Zoghbi;AOA;series_a;female
Daniel Stepanov;Topline Pro;series_a;male
Nick Ornitz;Topline Pro;series_a;male
Shannon Kay;Topline Pro;series_a;female
Gatumi Aliyu;Vendease;series_a;male
Olumide Fayankin;Vendease;series_a;male
Tunde Kara;Vendease;series_a;male
Wale Oyepeju;Vendease;series_a;male
Jerry Shen;Welcome;series_a;male
Roberto Ortiz;Welcome;series_a;male
Tiger Shen;Welcome;series_a;male
AJ Lasater;Albedo;series_a;male
AyJay Lasater;Albedo;series_a;male
Topher Haddad;Albedo;series_a;male
Winston Tri;Albedo;series_a;male
Martin Sosic;Wasp;seed;male
Matija Sosic;Wasp;seed;male
Adar Arnon;SafeBase;series_b;male
Al Yang;SafeBase;series_b;male
Stan Chang;SafeBase;series_b;male
Emre Ozen;Draftwise;series_a;male
James Ding;Draftwise;series_a;male
Ozan Yalti;Draftwise;series_a;male
Armand Mignot;Mayan;series_a;male
Christopher Compean;Mayan;series_a;male
Ernesto Reza;Mayan;series_a;male
Javier Garcia;Mayan;series_a;male
Alejandro León;Spline;series_a;male
Bharath Varma;Zuddl;series_a;male
Vedha Sayyaparaju;Zuddl;series_a;female
Nicholas Macario;Verifiable;series_b;male
Vivekanand Rajkumar;Verifiable;series_b;male
James Evans;Command AI;series_a;male
Richard Freling;Command AI;series_a;male
Vinay Ayyala;Command AI;series_a;male
Ross Rich;Accord;series_a;male
Ryan Rich;Accord;series_a;male
Wayne Pan;Accord;series_a;male
Maitham Dib;Junction_1;seed;male
Prasad Kawthekar;Dashworks;pre_seed;male
Pratyaksh Sharma;Dashworks;pre_seed;male
Diedrik Vermeulen;SiPhox Health;series_a;male
Michael Dubrovsky;SiPhox Health;series_a;male
David Barber;Humanloop;seed;male
Emine Yilmaz;Humanloop;seed;female
Jordan Burgess;Humanloop;seed;male
Peter Hayes;Humanloop;seed;male
Raza Habib;Humanloop;seed;male
Iliana Montauk;Manara;pre_seed;female
Laila Abudahi;Manara;pre_seed;female
Henrik Langeland;Enode;series_a;male
Nikolai Heum;Enode;series_a;male
Thorvald Thorsnes;Enode;series_a;male
Akash Raju;Glimpse;series_a;male
Anuj Mehta;Glimpse;series_a;male
Kushal Negi;Glimpse;series_a;male
Erik Ziegler;voize;seed;male
Fabio Schmidberger;voize;seed;male
Marcel Schmidberger;voize;seed;male
Jay Khatri;Highlight;seed;male
Vadim Korolik;Highlight;seed;male
Jarek Sygitowicz;Authologic;series_a;male
Krzysztof Klimczak;Authologic;series_a;male
Marek Rogozinski;Authologic;series_a;male
Alexey Nikityuk;Maroo;seed;male
Andrei Riaskov;Maroo;seed;male
Anja Winikka;Maroo;seed;female
Lauren Vegter;Bloom Community;seed;female
Anirudh Ramanathan;Signadot;seed;male
Arjun Iyer;Signadot;seed;male
Akshit Bansal;Statiq;series_a;male
Raghav Arora;Statiq;series_a;male
Aadit Palicha;KiranaKart;seed;male
Kaivalya Vohra;KiranaKart;seed;male
Chris Hoyle;Navattic;seed;male
Neil McLean;Navattic;seed;male
Randy Frank;Navattic;seed;male
Aditya Acharya;Haven_2;series_a;male
Jonathan Chao;Haven_2;series_a;male
Nipun Kant;Haven_2;series_a;male
Barrett Ames;BotBuilt;seed;male
Brent Wadas;BotBuilt;seed;male
Colin Devine;BotBuilt;seed;male
Madhu Punjabi;Lion Pose;seed;male
Nisha Phatak;Lion Pose;seed;female
Giovanni Luperti;Humaans;series_a;male
Karolis Narkevicius;Humaans;series_a;male
George Khasin;Pine Park Health;series_b;male
Yingzhe Reginald Fu;Pine Park Health;series_b;male
Yoitsu Kamijo;Pine Park Health;series_b;male
Matt Hamann;Rownd;seed;male
Rachel Radulovich;Rownd;seed;female
Richard I Porter;Rownd;seed;male
Robert Thelen;Rownd;seed;male
James Edward Murray;Therify;seed;male
Warren Sadler;Therify;seed;male
Joshua Wong;Hypotenuse;seed;male
Low Lin-Hui;Hypotenuse;seed;male
Calvin Usiri;Ramani;series_a;male
Iain Usiri;Ramani;series_a;male
Kibet Martin;Ramani;series_a;male
Annie Hwang;Jemi;pre_seed;female
Jason Cui;Jemi;pre_seed;male
Christopher Vimini;CoreCare;seed;male
Dennis Antonelos;CoreCare;seed;male
Geoffrey Roguelon;CoreCare;seed;male
Mehrdad Shafaie;CoreCare;seed;male
Travis Dockter;CoreCare;seed;male
Ned Dwyer;Great Question;seed;male
PJ Murray;Great Question;seed;male
Lin Sun Fa;Emobi;seed;female
Alex Liao Vilhena;Malga;series_a;male
Alex Liao Vilhena;Malga;series_a;male
Marcel Nicolay;Malga;series_a;male
Thiago Garuti;Malga;series_a;male
George Sachs;Inflow;series_a;male
Levi Epstein;Inflow;series_a;male
Sebastian Isaacs;Inflow;series_a;male
Allan Fisch;Moonshot Brands;series_a;male
Craig Isakow;Moonshot Brands;series_a;male
Jesus E Sotelo;Moonshot Brands;series_a;male
Abdulhamid Hassan;Mono_2;series_a;male
Prakhar Singh;Mono_2;series_a;male
Anjie Liu;Kiwi Biosciences;seed;female
David Hachuel;Kiwi Biosciences;seed;male
Andrew Yates;Promoted.ai;seed;male
Dan Hill;Promoted.ai;seed;male
Matteo Carroll;Ribbon;seed;male
Vojta Drmota;Ribbon;seed;male
Kristine Yoshihara;Quadrant Eye;seed;female
Quinn Wang MD;Quadrant Eye;seed;male
James Savoldelli;Pesto;series_a;male
Parthi Loganathan;Letterdrop;seed;male
Cristóbal Griffero;Fintoc;series_a;male
Lukas Zorich;Fintoc;series_a;male
Faisal Younus;Pillar;seed;male
Michael Ivkov;Pillar;seed;male
Krishna Sasank Talasila;Stayflexi;seed;male
Preetam Mohan Shetty;Stayflexi;seed;male
Venkatesh Sakamuri;Stayflexi;seed;male
Isabel Poppek;Alpas;seed;female
Nils Vollmer;Alpas;seed;male
Anurag Meena;Neodocs;seed;male
Nikunj Malpani;Neodocs;seed;male
Pratik Lodha;Neodocs;seed;male
Michael Lee;Biodock;pre_seed;male
Nurlybek Mursaliyev;Biodock;pre_seed;male
Ambika Acharya;Weav;seed;female
Avikam Agur;Weav;seed;male
Nadav Lidor;Weav;seed;male
Antonio Tralice;HENRY;series_a;male
Leonardo Maglia;HENRY;series_a;male
Luz Borchardt;HENRY;series_a;female
Martin Borchardt;HENRY;series_a;male
Arthur Alvarenga;Hubla;series_a;male
Bernardo Reis;Hubla;series_a;male
Joao Alvarenga;Hubla;series_a;male
Greg Lissy;Finmark;seed;male
Jeremy Neuberger;Finmark;seed;male
Rami Essaid;Finmark;seed;male
Jeff Barg;Avenue;seed;male
Justin Bleuel;Avenue;seed;male
Apurv Gupta;Mailmodo;seed;male
Aquibur Rahman;Mailmodo;seed;male
Max Musing;Basedash;seed;male
Diego Llano;Morada Uno;series_a;male
Ines Gamboa Sorensen;Morada Uno;series_a;female
Santiago Morales;Morada Uno;series_a;male
Deema Succar Adada;BiggerPicture;pre_seed;female
Guillaume Lo Re;BiggerPicture;pre_seed;male
Dev Patel;Aqua;seed;male
Rohan Marwaha;Aqua;seed;male
Kunal Chaudhary;Banner;series_a;male
Mark Murphy;Banner;series_a;male
Logan Welbaum;Plai;seed;male
Carol Riboud;OlaClick (YC W21);seed;female
Jose Rico;OlaClick (YC W21);seed;male
Morgan Zysman;OlaClick (YC W21);seed;male
Ulysse LItchlé;OlaClick (YC W21);seed;male
Ariel Díaz Ailán;Rebill;pre_seed;male
Nahuel Candia;Rebill;pre_seed;male
Ruben Maier Enzler;Rebill;pre_seed;male
Eric Rowell;Uiflow;series_a;male
Sol Eun;Uiflow;series_a;female
Aaron Ng;Hyper;seed;male
Arosha Brouwer;Quan;seed;female
Lucy Howie;Quan;seed;female
Ali Khajeh-Hosseini;Infracost;seed;male
Alistair Scott;Infracost;seed;male
Hassan Khajeh-Hosseini;Infracost;seed;male
Alessandra Martini;Union54;seed;female
Jon Wade;Union54;seed;male
Perseus Mlambo;Union54;seed;male
Adham Nauman;Amenli;seed;male
Omar Ezz El Din;Amenli;seed;male
Shady Tohfa;Amenli;seed;male
Devon Chulick;StartPlaying;seed;male
Alexander Gabourie;DeepSim;pre_seed;male
Cagil Koroglu;DeepSim;pre_seed;male
Connor McClellan;DeepSim;pre_seed;male
Peter Gao;Aquarium;seed;male
Quinn Johnson;Aquarium;seed;male
Dominic Vitucci;SPRX Technologies;pre_seed;male
Mark Andrus;SPRX Technologies;pre_seed;male
Juan Moliner;Invopop;seed;male
Sam Lown;Invopop;seed;male
Bruno Vieira Costa;Abstra;seed;male
Julian Colina;Haystack;seed;male
Kan Yilmaz;Haystack;seed;male
Alejandro Silvestre;Wibond;seed;male
Ezequiel Bucai;Wibond;seed;male
Lucrecia Porta;Wibond;seed;female
David Hutchful;Yemaachi Biotechnology;seed;male
Joyce Ngoi;Yemaachi Biotechnology;seed;female
Yaw Attua-Afari;Yemaachi Biotechnology;seed;male
Yaw Bediako;Yemaachi Biotechnology;seed;male
Brendan Falk;Fig;seed;male
Matt Schrage;Fig;seed;male
Nikhil Goel;SalaryBox;seed;male
Peeyush Goyal;SalaryBox;seed;male
Ustin Zarubin;Streamdal;seed;male
Angel Arias;Plerk;series_a;male
Antonio Martínez;Plerk;series_a;male
Miguel Medina;Plerk;series_a;male
Adam Neuwirth;Galaxy;pre_seed;male
Akmal Akhpah;Pandai;seed;male
Khairul Anwar Mohamad Zaki;Pandai;seed;male
Suhaimi Ramly;Pandai;seed;male
Jean-Philippe Gagnon;Queue;seed;male
Masud Hossain;Queue;seed;male
Claudio Vaccaro;EPICODE;series_a;male
Diego Banovaz;EPICODE;series_a;male
Ivan Ranza;EPICODE;series_a;male
Marco Rosci;EPICODE;series_a;male
Tobia De Angelis;EPICODE;series_a;male
Carissa Castro;Logica;seed;female
Leandro Castro;Logica;seed;male
Ignacio Viau;HOKALI;pre_seed;male
Tomas Bisi;HOKALI;pre_seed;male
Fahad Kamr;Udhaar Book;seed;male
Myra Merchant;Udhaar Book;seed;female
Shah Warraich;Udhaar Book;seed;male
Anders Steiner;PideDirecto;seed;male
Antonio Nacoud;PideDirecto;seed;male
Hussein Fawzi;PideDirecto;seed;male
Ronni Samir;PideDirecto;seed;male
Etienne Albert;Jitter;pre_seed;male
Sebastien Robaszkiewicz;Jitter;pre_seed;male
Aman Garg;GradeWiz;pre_seed;male
Max Bohun;GradeWiz;pre_seed;male
Gil Shaked;Varos;seed;male
Lior Chen;Varos;seed;male
Yarden Shaked;Varos;seed;female
Bryan Giger;Dashlabs.ai;seed;male
Jan Benedict Tiu;Dashlabs.ai;seed;male
Martin Gomez;Dashlabs.ai;seed;male
Miguel Gemotra;Dashlabs.ai;seed;male
Philbert Tan;Dashlabs.ai;seed;male
Weston Lim;Dashlabs.ai;seed;male
Sam Forman;Sturdy Finance;seed;male
Brian Maurer;Bristle;seed;male
Danny Grannick;Bristle;seed;male
David Lin;Bristle;seed;male
Shivam Patel;Bristle;seed;male
Bashir Aminu;Partna;seed;male
Hakeem Oréwọlé;Partna;seed;male
John Anisere;Partna;seed;male
Ali Avci;Ariglad;seed;male
Sophie Wyne;Ariglad;seed;female
Christian Lie;Credibook;series_a;male
Dekha Anggareska;Credibook;series_a;female
Gabriel Frans;Credibook;series_a;male
David Shi;Operator;seed;male
Kevin Joo;Operator;seed;male
Kevin S Lin;Nimbus;pre_seed;male
Anuj Gupta;AppX;seed;male
Sameer S.;AppX;seed;male
Alex Chen;Gather;series_b;male
Kumail Jaffer;Gather;series_b;male
Nathan Foss;Gather;series_b;male
Phillip Wang;Gather;series_b;male
Arthur Lorotte de Banes;Café;pre_seed;male
Tom Nguyen;Café;pre_seed;male
Enas Siam;Flextock;pre_seed;female
Mohamed Mossaad;Flextock;pre_seed;male
Dennis Bauer;Gigs;series_b;male
Hermann Frank;Gigs;series_b;male
Raphael Schaad;Cron;seed;male
Javier González;Orchata;pre_seed;male
Luis Mario Garcia;Orchata;pre_seed;male
Lissy Giacoman;Vinco;seed;female
Artur Ribas;Kiwify;pre_seed;male
Marinho Gomes;Kiwify;pre_seed;male
Aakash Shah;Wyndly;seed;male
Manan Shah;Wyndly;seed;male
Alex Perelman;Playhouse;seed;male
Nathan Shinder;Playhouse;seed;male
Ian Rust;Revoy;seed;male
Anna Matilde Tanga;Pigeon_2;seed;female
Brian Bristol;Pigeon_2;seed;male
Amine Skalli;Crew.work;seed;male
Mohamed Labouardy;Crew.work;seed;male
Brian Sexton;Sitenna;seed;male
Daniel Campion;Sitenna;seed;male
Daniel James;Zen;seed;male
Ion-Alexandru Secara;Zen;seed;male
Berkay Adlim;Kamion;seed;male
Ayush Pateria;Snazzy;seed;male
Keshav Chouksey;Snazzy;seed;male
Eric Blondeel;Samos;seed;male
Matthew Eggertson;Samos;seed;male
Lucas Castellani;CartPanda;pre_seed;male
Danilo Cabello;Venue;seed;male
Jason Goldlist;Venue;seed;male
Phillip Aubrey;Yunit;seed;male
Daniel Kim;Marble;seed;male
Daniel Li;Marble;seed;male
Igor Shelvinskyi;outloud.ai;seed;male
Sasha Miagkyi;outloud.ai;seed;female
Maha El Refai;Camlist;pre_seed;female
Moustafa Mahmoud;Camlist;pre_seed;male
Ernie Ho;HelperAI;pre_seed;male
Justin Lin;HelperAI;pre_seed;male
Anand Chowdhary;Pabio;seed;male
Carlo Badini;Pabio;seed;male
Aman Bhayana;PayCrunch;seed;male
David Cotnoir-White;Modulari-T Biosciences;pre_seed;male
Stephanie Mok;Modulari-T Biosciences;pre_seed;female
Gabriel Ruttner;Clearmix;seed;male
Priyansh Srivastava;Raven;pre_seed;male
Sriyansh Srivastava;Raven;pre_seed;male
Nishant Jhaveri;Nino Foods;seed;male
Pranav Mehra;Nino Foods;seed;male
Christopher Ager;HomeBreeze;seed;male
Jonathan McCoy;HomeBreeze;seed;male
Vineet Mehta;HomeBreeze;seed;male
Anushree Goenka;Spark Studio;seed;female
Jyothika Sahajanandan;Spark Studio;seed;female
Kaustubh Khade;Spark Studio;seed;male
Namita Goel;Spark Studio;seed;female
Kevin S Lin;Dendron;seed;male
Ashutosh Pathak;CashBook;seed;male
Vivek Kumar;CashBook;seed;male
Alon Hendelman;Ole Shop;seed;male
Gal Aharon;Ole Shop;seed;male
Michael Modan;Ole Shop;seed;male
Jason Gillham;Impossible Metals_2;pre_seed;male
Oliver Gunasekara;Impossible Metals_2;pre_seed;male
Renee Grogan;Impossible Metals_2;pre_seed;female
Roshan Farhan;Gobillion;seed;male
Bruno Bannach;Jestor;seed;male
Guilherme Pinheiro;Jestor;seed;male
Edwin Fennell;inBalance;seed;male
Rajan Troll;inBalance;seed;male
Thomas Marge;inBalance;seed;male
George Wellmer;Tupelo;pre_seed;male
Zac Wellmer;Tupelo;pre_seed;male
Fabio Witt;Vobi;seed;male
Guilherme Guerra Pereira;Vobi;seed;male
Murillo Freitas;Vobi;seed;male
Ythalo Silva;Vobi;seed;male
Kwasi Oppong-Badu;Epihub;seed;male
Michael MacKay;Epihub;seed;male
Uday Singh;Epihub;seed;male
Cyril Diagne;ClipDrop;pre_seed;male
Damien Henry;ClipDrop;pre_seed;male
Jonathan Blanchet;ClipDrop;pre_seed;male
Roy Stillwell;NearWave;seed;male
Jessica Jackley;Alltruists;pre_seed;female
Aanand Srinivas;StayQrious;seed;male
Avinash Anand;StayQrious;seed;male
Shankar Ram A;StayQrious;seed;male
Kirill Zakharov;Beau;pre_seed;male
Kyril Kulikov;Beau;pre_seed;male
Mila Dayan;Beau;pre_seed;female
Manas Kumar Verma;AlgoUniversity;pre_seed;male
Sailesh Rekhani;AlgoUniversity;pre_seed;male
Swapnil Daga;AlgoUniversity;pre_seed;male
Kirill Avery;Lalabox;seed;male
Yurii Kyparus;Lalabox;seed;male
Jagveer Gandhi;Akudo;seed;male
Lavika Aggarwal;Akudo;seed;female
Sajal Khanna;Akudo;seed;male
Caelan Urquhart;Pipekit;seed;male
J.P. Zivalich;Pipekit;seed;male
David J. Phillips;Fondo;seed;male
Ashish Agarwal;PayO;seed;male
Pratik Mundra;PayO;seed;male
Jeff Tang;Athens Research;seed;male
Sharique Samsudheen;marketfeed;seed;male
Sooraj Elamana;marketfeed;seed;male
Alfredo Rolando Grosman;GoJom;seed;male
Andrés González - Olaechea;GoJom;seed;male
Horacio Faudella;GoJom;seed;male
William Wong Garay;GoJom;seed;male
Michael Adesanya;Suplias;seed;male
Sefa Ikyaator;Suplias;seed;male
Stephen Igwue;Suplias;seed;male
Liusha Huang;Ponyrun;pre_seed;female
Neil Chen;Ponyrun;pre_seed;male
Nishothan Ithayakumar;Ponyrun;pre_seed;male
Justin Rotman;Goodkind;pre_seed;male
Michael Warshafsky;Goodkind;pre_seed;male
Michael Warshafsky;Goodkind;pre_seed;male
Michael Otis;Procoto;pre_seed;male
Ryan Muckel;Procoto;pre_seed;male
Eddie Herbert;Atomized;pre_seed;male
Nik Kotov;Atomized;pre_seed;male
Parker Ballner;Atomized;pre_seed;male
Sam Oluwalana;HyperGlue;pre_seed;male
Stanley Fich;HyperGlue;pre_seed;male
Andrea Cruz;MadEats;seed;female
Keisha Lao;MadEats;seed;female
Mikee Villareal;MadEats;seed;male
Christina Reynolds;Remora;series_a;female
Eric Harding;Remora;series_a;male
Paul Gross;Remora;series_a;male
James Savoldelli;Pinglend;series_a;male
Ivan Porollo;Kosmos;seed;male
Kevin Unkrich;Kosmos;seed;male
Jonathan Ben-tzur;Trendpop;pre_seed;male
Yoav Zimmerman;Trendpop;pre_seed;male
Cristóbal Grinbergs Vidal;Cardda;pre_seed;male
Sebastián Hernández;Cardda;pre_seed;male
Derek Borkowski;Pyrls;pre_seed;male
Daniel Cavero;Noya;series_a;male
Josh Santos;Noya;series_a;male
Addwiteey Chrungoo;Javelin Robotics;pre_seed;male
Sandesh Gowda;Javelin Robotics;pre_seed;male
Balaji R Balaji;Streak;seed;male
Mitul Mehta;Streak;seed;male
Shiv Bidani;Streak;seed;male
Daniel Habib;QuickVid.ai;pre_seed;male
Ali Jiwani;Rally Video;seed;male
Amy Liu;Rally Video;seed;female
Anson Kao;Rally Video;seed;male
Christopher Phillips;Digistain;seed;male
Hemmel Amrania;Digistain;seed;male
Jaakko Rauhala;Kapacity.io;pre_seed;male
Rami Geneidy;Kapacity.io;pre_seed;male
Sonja Salo;Kapacity.io;pre_seed;female
Dheeraj Mundhra;Zealth;seed;male
Monika Mehta;Zealth;seed;female
Amit Singh;Weekday;seed;male
Anubhav Malik;Weekday;seed;male
Chetan Dalal;Weekday;seed;male
Hari Shankar;Weekday;seed;male
Abhishek Kankani;dyte;seed;male
Kushagra Vaish;dyte;seed;male
Palash Golecha;dyte;seed;male
Eric Maciolek;H3X Technologies;series_a;male
Jason Sylvestre;H3X Technologies;series_a;male
Max Liben;H3X Technologies;series_a;male
Tejas Bala;Atmana;seed;male
Jack Damon;Supertone;pre_seed;male
Matt Cunningham;Supertone;pre_seed;male
Oliver Hill;Supertone;pre_seed;male
Dan Silberman;Mozart Data;series_a;male
Peter Fishman;Mozart Data;series_a;male
Ammar Roslizar;Yezza;seed;male
Wan Aizuddin;Yezza;seed;male
Kashif Ali;Ukama;seed;male
Joanna Zhu;Circle;pre_seed;female
Shawn Magee;Circle;pre_seed;male
Feras Jalbout;Baraka;series_a;male
Charlie Thomas;Onfolk;pre_seed;male
Naz Malik;Onfolk;pre_seed;female
Ajay Kumar;AvairSense;pre_seed;male
Sourav Sanyal;AvairSense;pre_seed;male
Ben Eluan;Flux;seed;male
Israel Akintunde;Flux;seed;male
Osezele Orukpe;Flux;seed;male
Prabal Agarwal;Rivia.AI;pre_seed;male
Samay Jain;Rivia.AI;pre_seed;male
Alex Reichert;Linen;pre_seed;male
Kam L.;Linen;pre_seed;male
Benjamin Claman;Buoyant Aero;seed;male
Joseph Figura;Buoyant Aero;seed;male
Renan Pupin;Pantore;seed;male
Yonathan Yuri Faber;Pantore;seed;male
Enzo Avigo;June;seed;male
Ferruccio Balestreri;June;seed;male
Arnaud Porterie;Echoes HQ;pre_seed;male
Antonio Gonzalez;Jupe;seed;male
Jeff Wilson;Jupe;seed;male
Himank Yadav;Reploy;seed;male
Joel Kapongo;Pactima;pre_seed;male
Moktar Yusuf;Pactima;pre_seed;male
Matthew Linkous;Triplit;pre_seed;male
Will Ernst;Triplit;pre_seed;male
Ben Stein;Keeper_1;seed;male
Emmett Miller;Update;pre_seed;male
Leo Schottenstein;Update;pre_seed;male
Wyatt Miller;Update;pre_seed;male
John Young;Avion School;seed;male
Victor Rivera;Avion School;seed;male
John Banner;Respaid;seed;male
Tyler Shimko;Trident Bioscience;seed;male
Chris Horne;Filta;pre_seed;male
Amit Upadhyay;FifthTry;pre_seed;male
Georg Untersalmberger;Hyperseed;pre_seed;male
Hootan Mahallati;Hyperseed;pre_seed;male
Daniel Citron;Backlot;seed;male
John Chirikjian;Backlot;seed;male
Ikhan Ryu;Inedit;pre_seed;male
Keon Lee;Inedit;pre_seed;male
Matt Koh;Inedit;pre_seed;male
Sreesh Reddy;Stackshine;pre_seed;male
Tyler J. Diaz;Stackshine;pre_seed;male
Anne Gerard;Minimall;seed;female
Didier Hu;Minimall;seed;male
Paul Nakata;Abbot;pre_seed;male
Phil Haack;Abbot;pre_seed;male
Oluwatomi Amao;Simplifyd;pre_seed;female
Sam Keiru;Simplifyd;pre_seed;male
Mokhtar Bacha;Maytana;seed;male
Eduardo Mussali;Rethoric;pre_seed;male
Ankita Sharma;SalaryBook;pre_seed;female
Apoorva Sharma;SalaryBook;pre_seed;female
Ned Rockson;Slashauth;pre_seed;male
Nicolas Salhuana;Slashauth;pre_seed;male
Paula Kink;Membo;pre_seed;female
