founder_name,company_name,last_funding_type,gender
Xing Xin,Upfort,series_a,
Florian Briou,WeWeb,seed,
Marc Fabre,WeWeb,seed,
Raphael Goldsztejn,WeWeb,seed,
Ankur Gupta,Spect,seed,
Michael Leung,Spect,seed,
Michael Ricci,Spect,seed,
Ahmed Ashour,Pylon,series_a,
Omar Radi,Pylon,series_a,
Austin Buchan,JITX,series_a,
Duncan Haldane,JITX,series_a,
Jonathan Bachrach,JITX,series_a,
Patrick Li,JITX,series_a,
Mike Moss,Tipe,seed,
Patrick Stapleton,Tipe,seed,
Scott Moss,Tipe,seed,
Takamasa Kudo,Genomelink,seed,
Tomohiro Takano,Genomelink,seed,
Yuta Matsuda,Genomelink,seed,
Gustavo Pesce,Abalone Bio,seed,
Richard Yu,Abalone Bio,seed,
Aditya Sharma,Hiration,seed,
Anish Raj Sikka,Hiration,seed,
Jamie Marshall,Snackpass,series_b,
Jonathan Cameron,Snackpass,series_b,
Kevin Tan,Snackpass,series_b,
Mike Wadhera,Skip Scooters,series_a,
Sanjay Dastoor,Skip Scooters,series_a,
April Chang,10by10.io,seed,
Brendan Lee Young,SnapTrade,seed,
Brendan Wood,SnapTrade,seed,
Terry Ma,SnapTrade,seed,
Cadran Cowansage,Leap,seed,
Brian Luerssen,Draftbit,seed,
Donald Hruska,Draftbit,seed,
Peter Piekarczyk,Draftbit,seed,
Bradley Leong,Coral Labs,seed,
Ramya Venkateswaran,Coral Labs,seed,
Anita Sadasivan,MindFi,seed,
Bjorn Lee,MindFi,seed,
Gangeshwar Krishnamurthy,MindFi,seed,
Leon CK Leong,MindFi,seed,
Frank Wang,SST,seed,
Jay V.,SST,seed,
Chai Mishra,The Essential,seed,
Sebastian Werz,The Essential,seed,
Jack Ryder,BUMP,series_a,
Sam Howarth,BUMP,series_a,
Demetrius Gray,WeatherCheck,pre_seed,
Jermaine Watkins,WeatherCheck,pre_seed,
Heather Judd,Hudson Labs,seed,
Kris Bennatti,Hudson Labs,seed,
Suhas Pai,Hudson Labs,seed,
Amy Ludlum,California Dreamin,seed,
Peter Bishop,California Dreamin,seed,
Conor Cullinane,Pirouette Medical,seed,
Eli Kapas,Pirouette Medical,seed,
Matthew Kane,Pirouette Medical,seed,
Gyuri Im,MARS Auto,series_a,
Ilsu Park,MARS Auto,series_a,
Hernan Lopez Conde,Digi,seed,
Nahuel Rubio,Digi,seed,
Santiago Pezzoni,Digi,seed,
Aarti Kochhar Kaji,Taali Foods,seed,
Aditya Kaji,Taali Foods,seed,
Martin Lykke Suhr,Gamerpay,seed,
Mathias Hermansen,Gamerpay,seed,
Morten Byskov,Gamerpay,seed,
Peter Haldbaek,Gamerpay,seed,
Rasmus Andersen,Gamerpay,seed,
Trina Chiasson,Ovipost,pre_seed,
Prathamesh Juvatkar,Nanonets,series_b,
Sarthak Jain,Nanonets,series_b,
Afton Vechery,Modern Fertility,series_a,
Carly Leahy,Modern Fertility,series_a,
Tom Chokel,Modern Fertility,series_a,
Alex Circei,Waydev,pre_seed,
Valentin Buzea,Waydev,pre_seed,
Adrien Châtillon,Actipulse Neuroscience (YC W22),seed,
Gabriel Villafuerte,Actipulse Neuroscience (YC W22),seed,
Bjoern Zinssmeister,Templarbit,series_a,
Matthias Kadenbach,Templarbit,series_a,
Arnaud Douceur,AutoHub,seed,
Sam Naimi,AutoHub,seed,
Raza Naqvi,Safepay,seed,
Ziyad Parekh,Safepay,seed,
Avishay Cohen,Anima App,series_a,
Michal Cohen,Anima App,series_a,
Or Arbel,Anima App,series_a,
Imran Khoja,Just Appraised,series_a,
Travis Noll,Just Appraised,series_a,
Francis Duhay,Makani Science,pre_seed,
Michael Chu,Makani Science,pre_seed,
Antoine de Maleprade,Shone,seed,
Clement Renault,Shone,seed,
Ugo Vollmer,Shone,seed,
Robin Jayaswal,College Pulse,seed,
Terren Klein,College Pulse,seed,
Robert Quinn,Sepsis Scout,seed,
Wei-Jien Tan,Sepsis Scout,seed,
Oleg Zaremba,AXDRAFT,seed,
Yuriy Zaremba,AXDRAFT,seed,
Adam Pearson,Glimpsek12,seed,
Nicole Pezent,Glimpsek12,seed,
Rose Ren,Obsidian Labs,series_a,
Xin Sun,Obsidian Labs,series_a,
Zehao Li,Obsidian Labs,series_a,
Alex Yee,onederful,seed,
Karen Taylor,onederful,seed,
Aubrey Donnellan,Bear Flag Robotics,seed,
Igino Cafiero,Bear Flag Robotics,seed,
Diego Marcos,Supermedium,seed,
Kevin Ngo,Supermedium,seed,
Dean Bloembergen,Marble Technologies,seed,
Matthew DiMarcantonio,Marble Technologies,seed,
Sahar Saidi,LUS Brands,seed,
Colum Donahue,Genuity,seed,
Jason Noble,Genuity,seed,
Yi Ying Ng,AllSome,seed,
YiShu Liu,AllSome,seed,
Evgeny Kuryshev,Mirror Emoji Keyboard,seed,
Serge Faguet,Mirror Emoji Keyboard,seed,
Steve Domin,Duffel,series_b,
Jorge Perez,Cero.AI,pre_seed,
Luis Felipe Rodríguez Besa,Cero.AI,pre_seed,
Mauricio Quezada,Cero.AI,pre_seed,
Marcus Joachim,hypcloud,seed,
Michael Seeberg,hypcloud,seed,
Yann Basly,hypcloud,seed,
Benjamin Bartakovics,Gustav,seed,
Daniel Bartakovics,Gustav,seed,
Daniel-Phillip Bartakovics,Gustav,seed,
Jan Alexander Jedlinski,Gustav,seed,
Michael Ströck,Gustav,seed,
Eric Wu,Gainful,series_b,
Jahaan Ansari,Gainful,series_b,
Aditya Makkar,HelpNow,seed,
Shikhar Agrawal,HelpNow,seed,
Venkatesh Amrutwar,HelpNow,seed,
John Friel,Art in Res,seed,
John Sillings,Art in Res,seed,
Noni Culotta,Art in Res,seed,
LC Carrier,Gameday,seed,
Thierry Skoda,Gameday,seed,
Andres Vasquez,Tranqui,seed,
Jorge Gallego,Tranqui,seed,
Juan Camilo González Trujillo,Tranqui,seed,
Jennifer Shelton,AuroraQ,pre_seed,
Mohammadreza Rezaee,AuroraQ,pre_seed,
Chris Mathew,Intelline,seed,
Kyle Faller,Intelline,seed,
Jack Ross,Beanstalk,pre_seed,
Mike Ross,Beanstalk,pre_seed,
Alejandro Casas Caro,Ropeo,pre_seed,
Luis Huertas,Ropeo,pre_seed,
Santiago Gomez Gonzalez,Ropeo,pre_seed,
Daniel Paz,SparkSwap,series_a,
Trey Griffith,SparkSwap,series_a,
Emil Mikhailov,Entry,seed,
Roman Trusov,Entry,seed,
James Slezak,Swayable,seed,
Lyel Resner,Swayable,seed,
Valerie R. Coffman,Swayable,seed,
Elezhan Zhakiya,GeoPredict,seed,
Geoffrey Bradway,GeoPredict,seed,
Nikhil Shinday,GeoPredict,seed,
Christopher Wu,Cache,pre_seed,
Jimmy Young,Cache,pre_seed,
Alexander Matsenov,Agnoris,seed,
Daniel Shein,Agnoris,seed,
Aparna Ramanathan,askMyClass,seed,
Katherine Nammacher,RideAlong,seed,
Meredith Hitchcock,RideAlong,seed,
Gaurav Garg,Grabb-It,seed,
Mayur Maheshwari,Grabb-It,seed,
Min FitzGerald,Nutrigene Inc.,pre_seed,
Van Duesterberg,Nutrigene Inc.,pre_seed,
Chris Kyras,Matagora,pre_seed,
Wenjun Zhu,Matagora,pre_seed,
Wenjun zhu,Matagora,pre_seed,
Manisha Pandita,Easyplan,pre_seed,
Sanjay Gandhi,Easyplan,pre_seed,
Greg Hazel,Volk Fi,seed,
ST Markovic,Volk Fi,seed,
Brendan Forster,Dharma Labs,series_a,
Nadav Hollander,Dharma Labs,series_a,
Marcel Alavi,Tradewind BioScience,seed,
Ron Buckanovich,Tradewind BioScience,seed,
Thaddeus Allen,Tradewind BioScience,seed,
Karolyn Mackowiak,Zergo,pre_seed,
Noah Debrincat,Zergo,pre_seed,
Thomas Dunlop,Zergo,pre_seed,
Daniel Bernardez,Alana,seed,
Ignacio Martinez,Alana,seed,
Rafael Leon,Alana,seed,
Ellson Chen,Union Apartment,seed,
Jay He,Union Apartment,seed,
Jeon Quan,Union Apartment,seed,
Henry de Zoete,Look After My Bills,series_a,
Will Hodson,Look After My Bills,series_a,
Josh Dorward,Indivio,seed,
Francescu Santoni,Mojo,seed,
Jean Patry,Mojo,seed,
Gašper Kolenc,Tingles,seed,
Miha Mlakar,Tingles,seed,
Matthew Whalley,Passerine Aircraft Corporation,seed,
Anhang Zhu,Mayhem,series_a,
Ivan Zhou,Mayhem,series_a,
Raymond Kennedy,Rhythmm,seed,
Zachary Saraf,Rhythmm,seed,
Saul Griffith,Kestrel Materials,pre_seed,
Amanda Chan,OSIMple,pre_seed,
Mike Miller,OSIMple,pre_seed,
Michael Yuen Liao,BHRD,seed,
Eddie Zhang,Fam,series_a,
Michael McIntyre,Fam,series_a,
Anton Mishchenko,YouTeam (YC W18),seed,
Nikita Voloshin,YouTeam (YC W18),seed,
Yurij Riphyak,YouTeam (YC W18),seed,
Fletcher Heisler,Hunter2,seed,
Goutham Buchi,MySycamore,seed,
Amit Patel,ShiftDoc,seed,
Puja Shah,ShiftDoc,seed,
Sejun Park,Aalo Design,seed,
Enaho Murphy,PingPong,seed,
Jeff Whitlock,PingPong,seed,
Steve Korshakov,Openland,seed,
Yury Lifshits,Openland,seed,
Abhishek Gupta,Flux Auto,seed,
Pranav Manpuria,Flux Auto,seed,
Artur Menzeleev,Apprentice Health,seed,
Rajiv Sivendran,Apprentice Health,seed,
Adam Green,Public Recreation,seed,
Jennifer Pattee,Public Recreation,seed,
John C. Palmer,Hexel,pre_seed,
Marcus Molchany,Hexel,pre_seed,
Juan Ignacio Catalano,The Podcast App,seed,
Martín Siniawski,The Podcast App,seed,
Roger Sze To,Aurabeat,pre_seed,
Steven Chan Nai-kin,Aurabeat,pre_seed,
Anuj Jain,Opfin,seed,
Nadeem Mazen,Impactive,seed,
Naseem Makiya,Impactive,seed,
David Kofoed Wind,Eduflow,seed,
Malthe Jørgensen,Eduflow,seed,
Simon Lind,Eduflow,seed,
Christoph Lynen,Psylaris,seed,
Mike Verhiel,Psylaris,seed,
Yoeri Dassen,Psylaris,seed,
Tom Simmons,The Supplant Company,seed,
Nan Zhong,SafeButler,seed,
Vincent Wei,SafeButler,seed,
Allan Jiang,vacation home rents,seed,
Leo Li,vacation home rents,seed,
Ben Rahnema,BlueLots,seed,
Craig Brott,BlueLots,seed,
Joe Connolly,Sketchbox,seed,
Peter Le Bek,Sketchbox,seed,
Eddie Zhang,FriendSpot,seed,
Michael McIntyre,FriendSpot,seed,
Marcus Engene,Manycore.io,seed,
Nicolas Toper,Manycore.io,seed,
Hassan Riggs,Smart Alto,pre_seed,
Kurt Edwards,Smart Alto,pre_seed,
Wayne A Anderson Jr,Smart Alto,pre_seed,
Marisol Sánchez Navarrete,Clupp,pre_seed,
Omar Said López Tronco,Clupp,pre_seed,
Jorge Zamora,GoLinks,series_a,
Brad Eckert,Cairns Health,seed,
Jamey Edwards,Cairns Health,seed,
Kiran Joshi,Cairns Health,seed,
Neal Khosla,Cairns Health,seed,
Rutika Muchhala,Scribe,seed,
Sachin Bhat,Scribe,seed,
Erik Berlin,Breaker,seed,
Leah Culver,Breaker,seed,
Alejandro Abarca,Delee,seed,
Juan Felipe Yee,Delee,seed,
Liza Velarde,Delee,seed,
Aske Ertmann,Deed,series_a,
Deevee Kashi,Deed,series_a,
Steven Liu,Deed,series_a,
Mohammed Aboobacker,Marketfox,seed,
Sojan Jose,Marketfox,seed,
Sony Mathew,Marketfox,seed,
Sooraj Chandran,Marketfox,seed,
Lior Gotesman,Relationship Hero,seed,
Liron Shapira,Relationship Hero,seed,
Chris Pihl,"Sigma Genetics, Inc",seed,
Matthew Scholz,"Sigma Genetics, Inc",seed,
Zachary Rapp,"Sigma Genetics, Inc",seed,
Courtney Sabo,Kopa,seed,
Jack Forbes,Kopa,seed,
Zach Waterfield,Kopa,seed,
Carson Potter,Zestful,seed,
Jeff Peterson,Zestful,seed,
Mat Vogels,Zestful,seed,
Richard Bronson,70 Million Jobs,seed,
Guna Kakulapati,CureSkin,series_b,
Ramakrishna R,CureSkin,series_b,
Alexandre Lacheze,Station,seed,
Daniel Putsche,Station,seed,
Julien Berthomier,Station,seed,
Per Harald Borgen,Scrimba,seed,
Sindre Aarsaether,Scrimba,seed,
Alexandra Botez,CrowdAmp Inc.,seed,
Hayk Tepanyan,CrowdAmp Inc.,seed,
Ruben Mayer-Hirshfeld,CrowdAmp Inc.,seed,
Adrien Beata,Hublo,series_a,
Antoine Loron,Hublo,series_a,
Christopher Rydahl,Hublo,series_a,
Cyril Gantzer,Hublo,series_a,
Etienne Le Scaon,Hublo,series_a,
Guerric Faure,Hublo,series_a,
Léo-Paul Goffic,Hublo,series_a,
Michael Rabaron,Hublo,series_a,
Florian Bersier,Gmelius,seed,
Michael Simon,Elucd,seed,
Alexa Roeper,Penta Medical,seed,
Pranshu Maheshwari,SimpleMoney,seed,
Jeremy Hindle,Headstart,seed,
Nicholas Shekerdemian,Headstart,seed,
Abhijit Limaye,SkyLights,seed,
David Dicko,SkyLights,seed,
Florent Bolzinger,SkyLights,seed,
Laurence Fornari,SkyLights,seed,
Rateb Zaouk,SkyLights,seed,
Burak Yilmaz,Kernal Biologics,series_a,
Cafer Ozdemir,Kernal Biologics,series_a,
Yusuf Erkul,Kernal Biologics,series_a,
Fabrício Buzeto,bxblue,series_a,
Gustavo Gorenstein,bxblue,series_a,
Roberto Braga,bxblue,series_a,
Akshat Goenka,DocTalk,seed,
Krishna Chaitanya Aluru,DocTalk,seed,
Vamsee Chamakura,DocTalk,seed,
Max Shepherd-Cross,HotelFlex,seed,
Pete Turnbull,HotelFlex,seed,
Rich Turnbull,HotelFlex,seed,
Filip Twarowski,Point,seed,
Lambert Chu,Point,seed,
Matthew Huggins,Point,seed,
Wick Egan,Point,seed,
Arun Vijayvergiya,Fabric,seed,
Nikolay Valtchanov,Fabric,seed,
Balakrishna Balasubramanian,Fieldproxy,seed,
Swaroop Vijayakumar,Fieldproxy,seed,
Christopher Bulow,Viosera Therapeutics,seed,
Nicholas Goldner,Viosera Therapeutics,seed,
Derek Weng,LemonBox,series_a,
Edmond Meng,LemonBox,series_a,
Hang Xu,LemonBox,series_a,
Can Sar,Value Voting,pre_seed,
James Vaughan,Value Voting,pre_seed,
Zack Brown,Haiku,seed,
Christopher Bache,Hatch,series_a,
William Violante,Hatch,series_a,
Emotu Balogun,Sendbox,seed,
Segun Afolahan,Sendbox,seed,
Daksh Shah,Tilt,seed,
Deepak VS,Tilt,seed,
Rachit Parikh,Tilt,seed,
Michael Devyver,Upcall,seed,
Samuel Devyver,Upcall,seed,
Jason Hirshman,Uncountable,seed,
Noel Hollingsworth,Uncountable,seed,
Will Tashman,Uncountable,seed,
Cassandra Sarfo,Tress,seed,
Esther Olatunde,Tress,seed,
Priscilla Hazel,Tress,seed,
Carson Gibbons,Cosmic,pre_seed,
Tony Spiro,Cosmic,pre_seed,
Hendra Kwik,PAYFAZZ,series_b,
Jefriyanto Guang,PAYFAZZ,series_b,
Ricky Winata,PAYFAZZ,series_b,
Roberto Novelo,Livement,seed,
Roberto Rey,Livement,seed,
Walter Gonzalez,Livement,seed,
Fred Turner,Shield Bio,pre_seed,
Sam Parlett,Shield Bio,pre_seed,
Atreya Misra,Flo Recruit,series_a,
Katherine Allen,Flo Recruit,series_a,
Jacob Hess,NexGenT,series_a,
Terry Kim,NexGenT,series_a,
Dillon Forrest,RankScience,seed,
Ryan Bednar,RankScience,seed,
Michael Paris,"Scaphold, Inc. (acquired by Amazon)",seed,
Vincent Ning,"Scaphold, Inc. (acquired by Amazon)",seed,
Alyona Medelyan,Thematic,seed,
Nathan Holmberg,Thematic,seed,
Liana Herrera,Bottomless,series_a,
Michael Mayer,Bottomless,series_a,
Ismael Belghiti,HireSweet,seed,
Paul Bachelier,HireSweet,seed,
Robin Choy,HireSweet,seed,
Pauline Tordeur,Hivy,seed,
Pierre-Alain Loiseau,Hivy,seed,
Simon-Pierre Behr,Hivy,seed,
Billy Guan,"CocuSocial, Inc.",pre_seed,
Helen Sun,"CocuSocial, Inc.",pre_seed,
Aditya Haripurkar,HitPay,series_a,
Nitin Muthyala,HitPay,series_a,
Dheera Venkatraman,Robby Technologies,seed,
Rui Li,Robby Technologies,seed,
Garrett Reynolds,UpCodes,series_a,
Scott Reynolds,UpCodes,series_a,
Jess Williams,Opearlo,seed,
Caroline Landau,PreDxion Bio,seed,
Tim Cornell,PreDxion Bio,seed,
Walker McHugh,PreDxion Bio,seed,
Oleksandra Rohachova,INKHUNTER,pre_seed,
Pavlo Razumovskyi,INKHUNTER,pre_seed,
Bec Chapin,NODE,seed,
Donald Bunnell,NODE,seed,
Adam Alpert,Pangea,seed,
John Tambunting,Pangea,seed,
Chaz Englander,Fat Llama,series_a,
Owen Turner-Major,Fat Llama,series_a,
Rosie Dallas,Fat Llama,series_a,
Kimberly Smith,Copia,seed,
Komal Ahmad,Copia,seed,
Tom Hadfield,Prompt,pre_seed,
Amjad Masad,Replit,series_b,
Haya Odeh,Replit,series_b,
Ivan Novikov,Wallarm,series_b,
Stepan Ilyin,Wallarm,series_b,
Amy Yuan Zaoshi,Proven Skincare,series_a,
Ming S. Zhao,Proven Skincare,series_a,
Drew Millington,Humi,series_b,
Kevin Kliman,Humi,series_b,
Matt Loszak,Humi,series_b,
Simon Bourgeois,Humi,series_b,
Magi Richani,Nobell Foods,series_b,
Nate Fox,Ribbon Health,series_b,
Nate Maslak,Ribbon Health,series_b,
Matthew Ball,Culture Biosciences,series_b,
Will Patrick,Culture Biosciences,series_b,
Corey Hulen,Mattermost,series_b,
Ian Tien,Mattermost,series_b,
Crystal Nyitray,Encellin,series_a,
Grace Wei,Encellin,series_a,
Ronald Martell,Encellin,series_a,
Alice Melocchi,Multiply Labs,series_a,
Fred Parietti,Multiply Labs,series_a,
Joe Wilson,Multiply Labs,series_a,
Tiffany Kuo,Multiply Labs,series_a,
Kaiwalya Kher,Joy,series_b,
Vishal Joshi,Joy,series_b,
Harsh Yadav,REZI,series_b,
Keenan Williams,REZI,series_b,
Jesse Suarez,Starcity,series_b,
Jon Dishotsky,Starcity,series_b,
Josh Lehman,Starcity,series_b,
Mo Sakrani,Starcity,series_b,
Yunha Kim,Sleep Reset,series_a,
Adegoke Olubusi,Helium Health,series_b,
Dimeji Sofowora,Helium Health,series_b,
Nicholas Moore,Helium Health,series_b,
Tito Ovia,Helium Health,series_b,
Anand Dhillon,Cover,series_b,
Ben Aneesh,Cover,series_b,
Karn Saroya,Cover,series_b,
Natalie Gray,Cover,series_b,
Jacob Graham,Enzyme,seed,
Jared Seehafer,Enzyme,seed,
David Renteln,Lucy Goods,series_a,
John Coogan,Lucy Goods,series_a,
Kevin Li,Farmstead,series_b,
Pradeep Elankumaran,Farmstead,series_b,
Alexander Girau,Advano,series_a,
Shiva Adireddy,Advano,series_a,
Matan Goldschmiedt,Pramp,seed,
Omer Gelbard,Pramp,seed,
Refael Zikavashvili,Pramp,seed,
Apostolos Atsalakis,Pnoe,seed,
Panos Papadiamantis,Pnoe,seed,
Femi Kuti,RelianceHMO,series_b,
Matthew Mayaki,RelianceHMO,series_b,
Opeyemi Olumekun,RelianceHMO,series_b,
Ben Best,Numida,seed,
Catherine Denis,Numida,seed,
Mina Shahid,Numida,seed,
Juan Ignacio Caviglia,Meitre,seed,
Luis Caviglia,Meitre,seed,
Adeyinka Adewale,Kudi,series_a,
Pelumi Aboluwarin,Kudi,series_a,
Fabian Blaicher,Shipamax,series_a,
Jenna Brown,Shipamax,series_a,
Bryan Pirtle,Nova AI,seed,
William Dinkel,Nova AI,seed,
Cory Li,Spellbrush,seed,
Ruwen Liu,Spellbrush,seed,
Matt Brown,Bonsai,pre_seed,
Matt Nish,Bonsai,pre_seed,
Redon Gjika,Bonsai,pre_seed,
Devaki Raj,CrowdAI,series_a,
Nicolas Borensztein,CrowdAI,series_a,
Pablo Garcia,CrowdAI,series_a,
Jamie Bacher,Boost Biomes,series_a,
Robert McBride,Boost Biomes,series_a,
Dylan Lenz,Naborly,seed,
Jerome Werniuk,Naborly,seed,
Tanu Venkatesh,Power Router,seed,
Hannes Heikinheimo,Speechly,seed,
Markus Lång,Speechly,seed,
Otto Söderlund,Speechly,seed,
Kartik Tiwari,Starsky Robotics,series_a,
Stefan Seltz-Axmacher,Starsky Robotics,series_a,
Joe Ahearn,Withfriends,seed,
Kunal Gupta,Withfriends,seed,
Martha Hipley,Withfriends,seed,
Bilal Mahmood,ClearBrain,seed,
Eric Pollmann,ClearBrain,seed,
Max Shepherd-Cross,Officely,seed,
Rich Turnbull,Officely,seed,
Aditya Agarwalla,Kisan Network,seed,
Sanjay K Agarwalla,Kisan Network,seed,
Diana Hu,Escher Reality,seed,
Ross Finman,Escher Reality,seed,
Dmitry Alekseev,Edwin,seed,
Dmitry Stavisky,Edwin,seed,
Igor Lyubimov,Edwin,seed,
Gilad Beeri,ApolloShield,seed,
Nimo Shkedy,ApolloShield,seed,
Dean Yim,Loop Support,seed,
Paul Gut,Loop Support,seed,
Ankush Singh,Piggy,seed,
Kunal Sangwan,Piggy,seed,
Nikhil Mantha,Piggy,seed,
Jon Goldsmith,Tetra,seed,
Nikolas Liolios,Tetra,seed,
Soroush Ghodsi,Slik,pre_seed,
Stefan Stokic,Slik,pre_seed,
Evaline Tsai,Cambridge Cancer Genomics,seed,
Harry Clifford,Cambridge Cancer Genomics,seed,
John Cassidy,Cambridge Cancer Genomics,seed,
Nirmesh Patel,Cambridge Cancer Genomics,seed,
Naren Thiagarajan,FloydHub,seed,
Sai Prashanth Soundararaj,FloydHub,seed,
Alex Patriquin,Circa,pre_seed,
Derek Dahmer,Circa,pre_seed,
Rafayel Sedrakyan,Circa,pre_seed,
Pavel Boyko,Inspector Cloud,seed,
Christopher Lau,Precious,seed,
Daniel Lau,Precious,seed,
Harshit Vaishnav,Credy,seed,
Pratish Gandhi,Credy,seed,
Christian Brink,Audm,seed,
Ryan Wegner,Audm,seed,
Ashwin Kumar,Sway Finance,seed,
Catherine Jue,Sway Finance,seed,
Daria Rose Evdokimova,VoiceOps,series_a,
Ethan Barhydt,VoiceOps,series_a,
Nate Becker,VoiceOps,series_a,
Aankit Roy,Khabri,seed,
Pulkit Sharma,Khabri,seed,
Sandeep Singh,Khabri,seed,
Sam Corcos,CarDash,seed,
Todd Opalski,CarDash,seed,
Yinon Weiss,CarDash,seed,
José E. Carrillo Pino,Apurata,seed,
Patrick Wakeham,Apurata,seed,
Ashish Singh,YourQuote,seed,
Harsh Snehanshu,YourQuote,seed,
Denis Mars,Proxy,series_b,
Simon Ratner,Proxy,series_b,
Adam Breckler,Prism Labs,series_a,
Ryan Breslow,Prism Labs,series_a,
Adam Gothelf,Disclosures.io,seed,
Brian Sloss,Disclosures.io,seed,
Paul Nichols,Disclosures.io,seed,
Tucker Cottingham,Lawyaw,seed,
Vahed Qazvinian,Lawyaw,seed,
Daniel DeCovnick,Buglife,seed,
Dave Schukin,Buglife,seed,
Clayton Mooney,Nebullam,seed,
Danen Pool,Nebullam,seed,
Mahmoud Parto,Nebullam,seed,
Eugene Park,Honeydue,seed,
Thien Tran,Honeydue,seed,
Neha Verma,Pantheon,seed,
Lauren Kelley-Chew,Caelum Health,seed,
Luke Kelley-Chew,Caelum Health,seed,
Derek Lo,Py,seed,
Will Tennien,Py,seed,
Dominic Mensah,Artzstudio,seed,
Jesse Ghansah,Artzstudio,seed,
Prince Boakye Boampong,Artzstudio,seed,
Edouard Harris,SharpestMinds,pre_seed,
Jeremie Harris,SharpestMinds,pre_seed,
Ashish Gupta,MyPetrolPump,seed,
Nabin Roy,MyPetrolPump,seed,
Christopher Smeder,Fibo,seed,
Ruben Gonzalez,Fibo,seed,
Udi Milo,Fibo,seed,
Zane Salim,Fibo,seed,
Ben Taylor,Doorport,seed,
Reggie Jean-Brice,Doorport,seed,
Aneeq Dholakia,Edyst,pre_seed,
Srinivas Sriramdas,Edyst,pre_seed,
Julian Golder,Emote Education,seed,
Lei Xu,Emote Education,seed,
Kiran Bhat,Loom.ai,seed,
Mahesh Ramasubramanian,Loom.ai,seed,
Gabriel Guimarães,Pagedraw,seed,
Jared Pochtar,Pagedraw,seed,
Rafael Telahun,Zinc Platform,seed,
Sam Li,Zinc Platform,seed,
Hiranya Jayakody,High Earth Orbit Robotics,series_a,
William Crowe,High Earth Orbit Robotics,series_a,
Mark Wilson,TL Biolabs,seed,
Blaine Vess,Solve,pre_seed,
Justin Vencel,Solve,pre_seed,
Shawn Sheikh,Solve,pre_seed,
Alex Lin,Hush,series_a,
Cooper Mor,Hush,series_a,
Will King,Hush,series_a,
Ari Hollander Hollander,Firsthand,seed,
Howard Rose,Firsthand,seed,
Varsha Ashok,Vanido,pre_seed,
George Philip Wright,SmartSite,seed,
James Batstone,SmartSite,seed,
Michael Andrea,SmartSite,seed,
Tanya Breshears,Curious Fictions,seed,
Zhou Sha,Percept.AI,seed,
Chris Tan,ConstructVR,seed,
Jaime Bueza,ConstructVR,seed,
Sanat Ghosh,Fastpad,seed,
David Mayman,JetPack Aviation,seed,
Eric Griego,SMBRate,pre_seed,
Omer Nevo,Neowize,seed,
Ronen Ness,Neowize,seed,
Yoav Cafri,Neowize,seed,
Dan Hughes,Surematics,pre_seed,
Adeel Raza,Unlayer,seed,
Umair Siddique,Unlayer,seed,
Henry Fontanier,Goosebump,seed,
Raphael Doulonne,Goosebump,seed,
Jonathan Wald,Cartcam,seed,
Sébastien Sikorski,Storyboard,pre_seed,
Henry Dornier,Meetingbird,seed,
Paul Dornier,Meetingbird,seed,
Brandon Hill,Greo,seed,
Elizabeth Davis,Greo,seed,
Tremaine Kirkman,Greo,seed,
Karan Lakshman,Wifi Dabba,seed,
Shubhendu Sharma,Wifi Dabba,seed,
Gregory Kress,Mere Coffee,seed,
Scott Steber,Mere Coffee,seed,
Abhash Anand,OneFin,seed,
Harshit Vaishnav,OneFin,seed,
Pratish Gandhi,OneFin,seed,
James Steinberg,Trusu,pre_seed,
Naren Sathiya,Trusu,pre_seed,
Osman Mendoza,Trusu,pre_seed,
Aric Lasry,Hellobill,seed,
Michael Ohana,Hellobill,seed,
Abhishek Nayak,Bicycle AI,seed,
Arpit Mohan,Bicycle AI,seed,
Arvind Singh,Bicycle AI,seed,
Beth Hoffman,Origami Therapeutics,pre_seed,
Leslie Schulze,Origami Therapeutics,pre_seed,
Dmitri Cherniak,Chargehound,seed,
Yves-Laurent Kom Samo,Pit.AI Technologies,seed,
Mack Lu,Niles AI,seed,
Frank Yang,Mentat,seed,
Saad Rizvi,Mentat,seed,
Zaid Mansoor,Mentat,seed,
Hammad Bashir,Wavy Music,seed,
Akshat Singhal,Legistify,series_a,
Pratik Mohapatra,Legistify,series_a,
Andrew Dickson,Acre Designs,seed,
Jennifer Dickson,Acre Designs,seed,
Clara Agnes Ault,Curtsy,series_a,
David Oates,Curtsy,series_a,
Eli Allen,Curtsy,series_a,
William Ault,Curtsy,series_a,
Gabriel Lim,Saleswhale,series_a,
Le Duc Toan Ethan,Saleswhale,series_a,
Venus Wong,Saleswhale,series_a,
Arif Bhanji,Fiix,seed,
Zain Manji,Fiix,seed,
Marta Jamrozik,Claire,seed,
Misha Laskin,Claire,seed,
Christian Idylle,Symple,seed,
Danielle Cojuangco,Symple,seed,
Emery Denuccio,Symple,seed,
Steve Abraham,Symple,seed,
Ian Atha,Mamabear,seed,
Alexander Luksidadi,Rose Rocket,series_b,
Justin Bailie,Rose Rocket,series_b,
Justin Sky,Rose Rocket,series_b,
Cecilia Gonzalez,Hype and Vice,seed,
Kimberly Robles,Hype and Vice,seed,
Christian Edelmann,Pop Meals,series_b,
Jessica Li,Pop Meals,series_b,
Jonathan Weins,Pop Meals,series_b,
Håkon Heir,Superside,series_a,
Jing Kjeldsen,Superside,series_a,
