company_name,link_company,equity_funding_total,num_articles,last_equity_funding_total,num_investments_funding_rounds,founded_on,ipqwery_num_trademark_registered,ipqwery_num_patent_granted,num_investors,operating_status,num_lead_investors,num_employees_enum,funding_total,num_funding_rounds,last_funding_type,last_funding_at,last_funding_total,num_founders,linkedin,facebook,twitter,founders,categories
Spruce,https://www.crunchbase.com/organization/spruce-systems,41645000.0,3.0,34000000.0,,2020-05-13,1.0,0.0,26,active,4.0,c_00011_00050,41645000.0,4,series_a,2022-04-20,34000000.0,2.0,https://www.linkedin.com/company/sprucesystemsinc/,https://www.facebook.com/sprucesystemsinc,https://twitter.com/sprucesystems,"Gregory Rocco, Wayne Chang","Blockchain and Cryptocurrency, Data and Analytics, Financial Services, Information Technology, Other, Payments, Privacy and Security, Software"
Heron Data,https://www.crunchbase.com/organization/heron,1200000.0,5.0,1200000.0,,2020-05-07,10.0,0.0,6,active,1.0,c_00011_00050,1200000.0,1,seed,2020-08-25,1200000.0,3.0,https://www.linkedin.com/company/67760116/,,,"Dominic Kwok, Jamie Parker, Johannes Jaeckle","Artificial Intelligence (AI), Data and Analytics, Financial Services, Information Technology, Lending and Investments, Science and Engineering, Software"
Keyri,https://www.crunchbase.com/organization/keyri,1625000.0,,1500000.0,,2020-05-05,,,1,active,1.0,c_00011_00050,1625000.0,2,seed,2021-09-12,1500000.0,2.0,https://www.linkedin.com/company/keyrico/about/,,https://twitter.com/KeyriAuth,"Grant La Count, Zain Azeem","Information Technology, Internet Services, Privacy and Security"
Routine,https://www.crunchbase.com/organization/routine-6365,3200000.0,,2700000.0,,2020-05-01,1.0,0.0,6,active,1.0,c_00011_00050,3200000.0,2,pre_seed,2021-10-25,2700000.0,2.0,https://www.linkedin.com/company/routine-co,,https://twitter.com/routinehq,"Julien Quintard, Quentin Hocquet","Apps, Software"
Portão 3,https://www.crunchbase.com/organization/portão-3,3725000.0,,3600000.0,,2020-05-01,,,10,active,2.0,c_00011_00050,3725000.0,2,seed,2023-01-18,3600000.0,2.0,https://www.linkedin.com/company/portao-3,,https://twitter.com/portao_3,"Bianca Pereira, Fernando Nery","Financial Services, Lending and Investments, Payments, Travel and Tourism"
Onboard (Onboard.io),https://www.crunchbase.com/organization/onboard-onboard-io,1750000.0,1.0,500000.0,,2020-05-01,,,4,active,2.0,c_00001_00010,1750000.0,2,pre_seed,2022-03-22,500000.0,4.0,https://www.linkedin.com/company/onboardio2/,https://www.facebook.com/onboardio/,https://twitter.com/onboardio,"Jeff Epstein, Matthew Majewski, William Stevenson, Zach Taylor","Other, Software"
Abacum,https://www.crunchbase.com/organization/abacum,92000000.0,24.0,60000000.0,,2020-04-30,,,22,active,3.0,c_00101_00250,92000000.0,3,series_b,2025-06-11,60000000.0,2.0,https://www.linkedin.com/company/abacum-io/,,https://twitter.com/Abacum_io,"Jorge Lluch, Julio Martínez","Financial Services, Information Technology, Software"
Notabene,https://www.crunchbase.com/organization/notabene-86d2,27000000.0,23.0,14500000.0,,2020-04-22,,,23,active,4.0,c_00001_00010,27000000.0,6,series_b,2024-11-12,14500000.0,4.0,https://www.linkedin.com/company/notabene-id/,,https://twitter.com/notabene_id,"Alice Nawfal, Andres Junge, Ania Lipinska, Pelle Braendgaard","Blockchain and Cryptocurrency, Financial Services, Other, Payments, Software"
MedPiper (YC),https://www.crunchbase.com/organization/medpiper,1850000.0,1.0,200000.0,,2020-04-11,,,6,active,2.0,c_00011_00050,1850000.0,3,pre_seed,2023-01-05,200000.0,3.0,https://www.linkedin.com/company/28735812,https://www.facebook.com/medpiperglobal,https://twitter.com/medpiper,"Nitthin Chandran, Pranay Suyash, Sivanand Mahapatra","Financial Services, Health Care, Internet Services"
Selia,https://www.crunchbase.com/organization/selia-de53,800000.0,,500000.0,,2020-04-09,,,1,active,1.0,c_00011_00050,800000.0,2,pre_seed,2022-02-16,500000.0,2.0,https://www.linkedin.com/company/seliaco/,https://www.facebook.com/SeliaLATAM/,,"Alberto Reales, Santiago de Bedout","Health Care, Mobile"
Pibit,https://www.crunchbase.com/organization/pitbit-ai,650000.0,,525000.0,,2020-04-02,,,3,active,2.0,c_00051_00100,650000.0,2,seed,2023-03-10,525000.0,1.0,https://www.linkedin.com/company/pibitai,,https://twitter.com/Pibit_ai,Akash Agarwal,"Artificial Intelligence (AI), Data and Analytics, Financial Services, Science and Engineering, Software"
Fieldguide,https://www.crunchbase.com/organization/fieldguide,50000000.0,38.0,30000000.0,,2020-04-01,,,8,active,3.0,c_00101_00250,50000000.0,3,series_b,2024-03-26,30000000.0,2.0,https://www.linkedin.com/company/fieldguide-inc,,https://twitter.com/fieldguide,"Chris Szymansky, Jin Chang","Artificial Intelligence (AI), Data and Analytics, Financial Services, Information Technology, Privacy and Security, Professional Services, Science and Engineering, Software"
Parrot Software,https://www.crunchbase.com/organization/parrot-software-1f71,9625000.0,1.0,9500000.0,,2020-04-01,,,5,active,2.0,c_00051_00100,9625000.0,2,series_a,2022-01-10,9500000.0,2.0,https://mx.linkedin.com/company/parrot-software?trk=public_profile_topcard_current_company,https://www.facebook.com/parrotsoftware/,,"David Villarreal, Roberto Cebrian","Food and Beverage, Other, Software"
Cohere,https://www.crunchbase.com/organization/cohere-02fd,3250000.0,1.0,3100000.0,,2020-04-01,1.0,0.0,7,active,1.0,c_00011_00050,3250000.0,2,seed,2021-03-17,3100000.0,3.0,https://www.linkedin.com/company/coherehq,,https://twitter.com/coherehq,"Jason Wang, Rahul Vohra, Yunyu Lin","Information Technology, Other, Software"
Jam.gg,https://www.crunchbase.com/organization/piepacker,14605000.0,8.0,12000000.0,,2020-04-01,,,7,active,3.0,c_00051_00100,14905000.0,4,series_a,2021-10-21,12000000.0,2.0,https://www.linkedin.com/company/jamgg/,https://www.facebook.com/Jamgg.official/,https://twitter.com/jamgg_official,"Benjamin Devienne, Jules Testard","Gaming, Information Technology, Internet Services"
Lightdash,https://www.crunchbase.com/organization/hubble-e65f,19400000.0,7.0,11000000.0,,2020-04-01,,,26,active,3.0,c_00001_00010,19400000.0,4,series_a,2024-10-08,11000000.0,2.0,https://www.linkedin.com/company/lightdash,,https://twitter.com/lightdash_devs,"Hamzah Chaudhary, Oliver Laslett","Data and Analytics, Design, Information Technology, Software"
FitHub,https://www.crunchbase.com/organization/fithub-a557,1525000.0,,1400000.0,,2020-04-01,,,7,active,1.0,c_00051_00100,1525000.0,2,seed,2021-09-30,1400000.0,4.0,https://www.linkedin.com/company/fithub-colombia/,https://www.facebook.com/FitHubco,,"Alex Ramirez, Andres Iriarte, Cristina Char, Jabib Char","Administrative Services, Commerce and Shopping, Food and Beverage, Health Care, Sports"
Blink Last Mile,https://www.crunchbase.com/organization/blink-8353,125000.0,,125000.0,,2020-04-01,1.0,0.0,3,active,1.0,c_00001_00010,125000.0,1,pre_seed,2021-03-15,125000.0,4.0,https://www.linkedin.com/company/blinklastmile,https://www.facebook.com/Blinklastmile,,"Giulio Cantoro, Jacopo Berlusconi, Marco Boretto, Marco Turetta","Administrative Services, Commerce and Shopping, Transportation"
MeetAnyway,https://www.crunchbase.com/organization/meetanyway,125000.0,,125000.0,,2020-04-01,,,1,active,1.0,c_00001_00010,125000.0,1,pre_seed,2021-03-22,125000.0,3.0,https://www.linkedin.com/company/meetanyway/?lipi=urn%3Ali%3Apage%3Ad_flagship3_company%3BNf3VxTyAQ5OyPCjd84WkNg%3D%3D,,https://twitter.com/meetanywayhq,"Erich Lehmann, Marc Metz, Sascha Metz","Hardware, Information Technology, Internet Services, Messaging and Telecommunications, Other, Software"
Covie,https://www.crunchbase.com/organization/covie-systems,4220000.0,6.0,3200000.0,,2020-04-01,,,7,active,3.0,c_00011_00050,4220000.0,3,seed,2021-09-03,3200000.0,3.0,https://www.linkedin.com/company/covie-io/,,https://www.twitter.com/usecovie,"Ian Littman, Trent Harvey, Will Dearie","Financial Services, Software"
Oico,https://www.crunchbase.com/organization/oico,7125000.0,3.0,5500000.0,,2020-04-01,,,6,closed,3.0,c_00101_00250,7125000.0,3,seed,2021-10-30,5500000.0,2.0,https://www.linkedin.com/company/37007623,,,"Pedro Dellagnelo, Pedro Rocha","Commerce and Shopping, Real Estate"
Breadcrumbs.io,https://www.crunchbase.com/organization/breadcrumbs-io,5400000.0,2.0,5400000.0,,2020-03-09,1.0,0.0,8,active,1.0,c_00011_00050,5400000.0,2,seed,2021-05-10,5400000.0,3.0,https://www.linkedin.com/company/breadcrumbsio,https://www.facebook.com/breadcrumbsIO,https://twitter.com/breadcrumbsIO,"Armando Biondi, Gary Amaral, Massimo Chieruzzi","Data and Analytics, Sales and Marketing, Software"
Simplify,https://www.crunchbase.com/organization/simplify-d633,4200000.0,5.0,3000000.0,,2020-03-01,,,7,active,3.0,c_00011_00050,4200000.0,4,seed,2024-02-07,3000000.0,3.0,https://www.linkedin.com/company/simplifyjobs,,https://twitter.com/joinsimplify,"Ethan Horoschak, Michael Yan, Rushil Srivastava","Community and Lifestyle, Professional Services, Software"
Lendtable,https://www.crunchbase.com/organization/lendtable,22500000.0,12.0,18000000.0,,2020-03-01,,,26,active,2.0,c_00011_00050,22500000.0,5,series_a,2021-11-10,18000000.0,2.0,https://www.linkedin.com/company/37517013/,https://www.facebook.com/lendtable,https://twitter.com/Lendtable,"Mitchell Jones, Sheridan Clayborne","Financial Services, Lending and Investments, Payments"
Jiga,https://www.crunchbase.com/organization/jiga-inc,4000000.0,4.0,4000000.0,,2020-03-01,,,6,active,1.0,c_00011_00050,4000000.0,2,seed,2021-11-01,4000000.0,3.0,https://www.linkedin.com/company/jiga3d/,https://www.facebook.com/jiga3d,https://twitter.com/Jiga3d,"Adar Hay, Assaf Geuz, Yonatan Wolowelsky","Manufacturing, Other, Software, Transportation"
Albiware,https://www.crunchbase.com/organization/albiware,3000000.0,3.0,2500000.0,,2020-03-01,,,6,active,2.0,c_00051_00100,3000000.0,2,seed,2022-08-01,2500000.0,2.0,https://www.linkedin.com/company/albiware,https://www.facebook.com/albicrm,,"Alexandru Duta, Shamoil Soni","Information Technology, Internet Services, Software"
Nano Technologies,https://www.crunchbase.com/organization/nano-technologies,9400000.0,3.0,6400000.0,,2020-03-01,,,15,active,3.0,c_00011_00050,9400000.0,4,seed,2022-08-03,6400000.0,2.0,https://www.linkedin.com/company/vuiappbynanotechnologies/,,,"Dung Dang, Thang Nguyen","Financial Services, Software"
Faction,https://www.crunchbase.com/organization/faction-65b7,11800000.0,12.0,6000000.0,,2020-02-27,4.0,1.0,8,active,5.0,c_00011_00050,11900000.0,5,seed,2023-10-26,6000000.0,1.0,https://www.linkedin.com/company/faction-technology,https://www.facebook.com/pages/category/Motor-Vehicle-Company/Faction-103037404635144/,https://twitter.com/factionmoto,Ain McKendrick,"Hardware, Science and Engineering, Software, Transportation"
Fetii,https://www.crunchbase.com/organization/fetii,7350000.0,32.0,7350000.0,,2020-02-12,0.0,0.0,4,active,1.0,c_00011_00050,7350000.0,3,seed,2025-02-18,7350000.0,2.0,https://www.linkedin.com/company/fetii,https://www.facebook.com/fetiiride/,https://twitter.com/fetiiride,"Justin Rath Rath, Matthew Iommi","Apps, Mobile, Software, Transportation"
Seam,https://www.crunchbase.com/organization/seam,125000.0,2.0,125000.0,,2020-02-01,,,4,active,1.0,c_00011_00050,125000.0,1,seed,2020-08-25,125000.0,2.0,https://www.linkedin.com/company/getseam,https://www.facebook.com/getseam,https://twitter.com/helloseam,"Dawn Ho, Sy Bohy","Internet Services, Software"
Enable Us,https://www.crunchbase.com/organization/referenceable,4500000.0,7.0,4500000.0,,2020-02-01,,,16,active,1.0,c_00011_00050,4500000.0,5,seed,2021-12-01,4500000.0,4.0,https://www.linkedin.com/company/enableus,https://www.facebook.com/referenceable.io,https://twitter.com/EnableUsInfo,"Adam Pearson, Andrey Bolaños, Galen Li, Jinal Jhaveri","Information Technology, Other, Sales and Marketing, Software"
Trove,https://www.crunchbase.com/organization/pantheon-9e18,150000.0,1.0,150000.0,,2020-02-01,,,2,active,1.0,c_00001_00010,150000.0,2,pre_seed,2020-03-16,150000.0,1.0,https://www.linkedin.com/company/trovehq,,https://twitter.com/trove_hq,Ali Ahmed,"Community and Lifestyle, Software"
Happl,https://www.crunchbase.com/organization/happl,7600000.0,3.0,5000000.0,,2020-01-28,,,15,active,3.0,c_00011_00050,7600000.0,4,seed,2024-04-08,5000000.0,2.0,https://www.linkedin.com/company/happl,https://www.facebook.com/joinhappl,https://twitter.com/joinHappl,"Ben Towers, Mike Rose","Community and Lifestyle, Health Care, Other"
Segments.ai,https://www.crunchbase.com/organization/segments-ai,1000000.0,3.0,1000000.0,,2020-01-27,,,4,active,1.0,c_00001_00010,1000000.0,2,pre_seed,2021-05-15,1000000.0,3.0,https://www.linkedin.com/company/segmentsai,,https://twitter.com/segmentsai,"Bert De Brabandere, Davy Neven, Otto Debals","Artificial Intelligence (AI), Data and Analytics, Information Technology, Science and Engineering, Software"
gonddo,https://www.crunchbase.com/organization/gonddo,125000.0,,125000.0,,2020-01-25,,,5,closed,1.0,c_00001_00010,125000.0,1,seed,2021-01-28,125000.0,3.0,https://www.linkedin.com/company/gonddo/,http://facebook.com/gonddobr,,"Bruno Passos, Guilherme Cruz, Rodrigo Cruz","Commerce and Shopping, Other"
Devyce,https://www.crunchbase.com/organization/devyce,4380000.0,4.0,4200000.0,,2020-01-20,2.0,0.0,10,active,1.0,c_00011_00050,4380000.0,3,seed,2023-02-28,4200000.0,3.0,https://www.linkedin.com/company/devyce/,https://www.facebook.com/DevyceUK/,https://twitter.com/DevyceApp,"Edward Clayton, Leo Bartle, Nick Browne","Apps, Hardware, Other, Software"
Hotplate,https://www.crunchbase.com/organization/hotplate,3187000.0,3.0,2852000.0,,2020-01-16,,,1,active,1.0,c_00001_00010,3187000.0,3,seed,2022-02-04,2852000.0,3.0,https://www.linkedin.com/company/hotplates/,,https://twitter.com/realHotplate,"Andy Prevalsky, Ben Klenk, Rishi Talati","Food and Beverage, Internet Services, Software"
arketa,https://www.crunchbase.com/organization/sutra-c1ed,22725000.0,3.0,15000000.0,,2020-01-14,,,10,active,1.0,c_00011_00050,22725000.0,3,series_a,2025-06-06,15000000.0,2.0,https://www.linkedin.com/company/sutrafitness,https://www.facebook.com/arketa.co,https://twitter.com/AppSutra,"Joshua Archer, Rachel Lea Fishman","Health Care, Software, Sports"
TYBR Health,https://www.crunchbase.com/organization/tybr-health,2294678.0,4.0,1084679.0,,2020-01-10,0.0,0.0,5,active,2.0,c_00001_00010,2295678.0,5,seed,2025-01-30,1084679.0,2.0,https://www.linkedin.com/company/tybr-health,,,"P. Alex Smith, Tim Keane",Health Care
Chatpay,https://www.crunchbase.com/organization/chatpay-f008,2225000.0,,2100000.0,,2020-01-10,,,4,active,2.0,c_00011_00050,2225000.0,2,seed,2020-10-16,2100000.0,1.0,https://sg.linkedin.com/organization-guest/company/chatpay,https://www.facebook.com/behiveinc/?locale=hi_IN,,Bernardo Reis,"Consumer Electronics, Hardware, Software"
Valienta,https://www.crunchbase.com/organization/valienta,850000.0,,700000.0,,2020-01-06,,,1,active,1.0,c_00011_00050,850000.0,2,seed,2021-03-31,700000.0,3.0,https://www.linkedin.com/company/19114970/admin/,https://www.facebook.com/valienta.co/,,"Jose Gabriel Tamura Lara, Juan Camilo Vallejo, Juan Manuel Botero","Commerce and Shopping, Financial Services, Hardware, Internet Services, Payments, Software"
DolarApp,https://www.crunchbase.com/organization/dolarapp,5000000.0,11.0,5000000.0,,2020-01-04,,,4,closed,2.0,c_00011_00050,5000000.0,3,seed,2022-09-14,5000000.0,1.0,,,,MIGUEL ZAMBRANO GOMEZ,"Apps, Financial Services, Lending and Investments, Software"
Decentro,https://www.crunchbase.com/organization/decentro,8197001.0,62.0,300000000.0,,2020-01-01,,,31,active,3.0,c_00101_00250,8197001.0,5,series_b,2025-06-06,300000000.0,2.0,https://www.linkedin.com/company/decentro/,https://www.facebook.com/Decentro-104637704449006,https://twitter.com/DecentroTech,"Pratik Daudkhane, Rohit Taneja","Financial Services, Lending and Investments, Payments, Software"
Palla,https://www.crunchbase.com/organization/palla,14500000.0,11.0,14500000.0,,2020-01-01,,,12,active,1.0,c_00011_00050,14500000.0,2,series_a,2025-05-28,14500000.0,2.0,https://www.linkedin.com/company/palla-financial,,,"Enrique Perezalonso, Gregory Piccolo","Apps, Financial Services, Mobile, Payments, Software"
Airbyte,https://www.crunchbase.com/organization/airbyte-b3bb,181200000.0,38.0,150000000.0,,2020-01-01,2.0,1.0,25,active,4.0,c_00101_00250,181200000.0,4,series_b,2021-12-17,150000000.0,2.0,https://www.linkedin.com/company/airbytehq,https://www.facebook.com/AirbyteHQ,https://twitter.com/airbytehq,"John Lafleur, Michel Tricot","Artificial Intelligence (AI), Data and Analytics, Information Technology, Software"
Taktile,https://www.crunchbase.com/organization/taktile,78700000.0,34.0,54000000.0,,2020-01-01,,,14,active,3.0,c_00101_00250,78700000.0,5,series_b,2025-02-27,54000000.0,2.0,https://www.linkedin.com/company/taktile1,,https://twitter.com/taktile_org,"Dr. Maximilian Eber, Maik Taro Wehmeyer","Financial Services, Software"
Slash,https://www.crunchbase.com/organization/slash-a196,60000000.0,7.0,41000000.0,,2020-01-01,,,10,active,2.0,c_00011_00050,60000000.0,4,series_b,2025-05-20,41000000.0,2.0,https://www.linkedin.com/company/joinslash,,https://www.twitter.com/joinslashh,"Kevin Bai, Victor Cardenas","Financial Services, Lending and Investments, Payments"
Vitable Health,https://www.crunchbase.com/organization/vitable-health,24800000.0,15.0,16000000.0,1.0,2020-01-01,,,20,active,4.0,c_00011_00050,24800000.0,3,series_a,2024-07-19,16000000.0,1.0,https://www.linkedin.com/company/vitable-health,,https://twitter.com/vitablehealth,Joseph Kitonga,"Financial Services, Health Care"
Axle Health,https://www.crunchbase.com/organization/axle-health,14400000.0,24.0,10000000.0,,2020-01-01,,,12,active,4.0,c_00011_00050,14400000.0,4,series_a,2025-05-22,10000000.0,2.0,https://www.linkedin.com/company/axle-health/,,https://twitter.com/axlehealth,"Adam Stansell, Connor Hailey",Health Care
Raycast,https://www.crunchbase.com/organization/raycast,47640459.0,43.0,27000000.0,,2020-01-01,1.0,0.0,18,active,3.0,c_00011_00050,47640459.0,4,series_b,2024-09-25,27000000.0,2.0,https://www.linkedin.com/company/raycastapp/,,https://twitter.com/raycastapp,"Petr Nikolaev, Thomas Mann","Apps, Information Technology, Software"
Atomic,https://www.crunchbase.com/organization/atomic-df18,25125000.0,9.0,25000000.0,,2020-01-01,2.0,0.0,9,active,3.0,c_00051_00100,25125000.0,3,series_a,2021-11-11,25000000.0,2.0,https://www.linkedin.com/company/atomicvest,,https://www.twitter.com/AtomicInvest,"David Dindi, Marco Alban-Hidalgo","Financial Services, Other"
Osmind,https://www.crunchbase.com/organization/osmind,57175000.0,24.0,40000000.0,,2020-01-01,4.0,0.0,21,active,4.0,c_00051_00100,57175000.0,4,series_b,2022-05-10,40000000.0,2.0,https://www.linkedin.com/company/65320902/,https://www.facebook.com/osmindHQ,https://twitter.com/OsmindHQ,"Jimmy Qian, Lucia Huang",Health Care
Aleph,https://www.crunchbase.com/organization/aleph-labs,16825000.0,9.0,11500000.0,,2020-01-01,,,12,active,3.0,c_00011_00050,16825000.0,3,series_a,2023-10-24,11500000.0,2.0,https://www.linkedin.com/company/getaleph,,https://twitter.com/getaleph,"Albert Gozzi, Santiago Perez De Rosso","Financial Services, Information Technology, Internet Services, Software"
Alinea,https://www.crunchbase.com/organization/alinea-34ff,21814530.0,14.0,16074530.0,,2020-01-01,,,23,active,3.0,c_00011_00050,21814530.0,5,series_a,2025-04-09,16074530.0,3.0,https://www.linkedin.com/company/alineainvest,https://www.facebook.com/alineainvest,https://twitter.com/alineainvest_,"Anam Lakhani, Eve Halimi, Nikhil Agrawal","Financial Services, Lending and Investments"
Toku,https://www.crunchbase.com/organization/toku-3dea,66450000.0,22.0,48000000.0,,2020-01-01,,,21,active,3.0,c_00101_00250,66450000.0,5,series_a,2025-04-17,48000000.0,2.0,https://www.linkedin.com/company/trytoku,,,"Cristina Etcheberry, Francisca Noguera Astaburuaga","Financial Services, Information Technology, Other, Software"
LemFi,https://www.crunchbase.com/organization/lemonade-finance,86850000.0,94.0,53000000.0,,2020-01-01,,,18,active,3.0,c_00101_00250,86850000.0,5,series_b,2025-01-14,53000000.0,2.0,https://www.linkedin.com/company/lemfi,https://www.facebook.com/uselemfi,https://www.twitter.com/uselemfi,"Olalere Ridwan, Rian Cochran","Financial Services, Lending and Investments"
Tavus,https://www.crunchbase.com/organization/tavus,24225000.0,29.0,18000000.0,,2020-01-01,8.0,0.0,20,active,2.0,c_00011_00050,24225000.0,4,series_a,2023-08-29,18000000.0,2.0,https://www.linkedin.com/company/tavus-io/,,https://twitter.com/heytavus,"Hassaan Raza, Quinn Favret","Artificial Intelligence (AI), Data and Analytics, Media and Entertainment, Science and Engineering, Software, Video"
Darrow,https://www.crunchbase.com/organization/darrow,59000000.0,29.0,35000000.0,,2020-01-01,,,6,active,2.0,c_00101_00250,59000000.0,3,series_b,2023-09-19,35000000.0,3.0,https://www.linkedin.com/company/darrow-ai/?originalSubdomain=il,,https://twitter.com/DarrowAI,"Elad Spiegelman, Evyatar Ben Artzi, Gila Hayat","Data and Analytics, Information Technology, Professional Services, Software"
Humanly.io,https://www.crunchbase.com/organization/humanly-edfc,24100000.0,8.0,7000000.0,,2020-01-01,,,20,active,3.0,c_00011_00050,30213303.0,9,series_a,2025-05-09,7000000.0,2.0,https://www.linkedin.com/company/humanlyhr/,https://www.facebook.com/HumanlyHR/,https://twitter.com/humanlyhr,"Andrew Gardner, Prem Kumar","Administrative Services, Artificial Intelligence (AI), Data and Analytics, Professional Services, Science and Engineering, Software"
Blue Onion Labs,https://www.crunchbase.com/organization/blue-onion-labs,10125000.0,2.0,10000000.0,,2020-01-01,,,7,active,2.0,c_00011_00050,10125000.0,4,series_a,2025-04-16,10000000.0,2.0,https://www.linkedin.com/company/blue-onion-labs-inc/,,,"Charles M., Lyndsey Bunting","Financial Services, Payments, Professional Services, Software"
MarqVision (Marq AI),https://www.crunchbase.com/organization/marq,41000000.0,12.0,16000000.0,,2020-01-01,,,10,active,5.0,c_00101_00250,41000000.0,3,series_a,2024-10-02,16000000.0,1.0,https://www.linkedin.com/company/marqvision/,,,Mark Lee,"Artificial Intelligence (AI), Data and Analytics, Other, Professional Services, Science and Engineering, Software"
Fathom,https://www.crunchbase.com/organization/fathom-video,21825000.0,5.0,17000000.0,,2020-01-01,,,74,active,3.0,c_00011_00050,21825000.0,6,series_a,2024-09-19,17000000.0,1.0,https://www.linkedin.com/company/fathom-video,,https://twitter.com/FathomDotVideo,Richard White,"Apps, Media and Entertainment, Messaging and Telecommunications, Software, Video"
Riot,https://www.crunchbase.com/organization/riot-abea,44217500.0,79.0,30000000.0,,2020-01-01,2.0,0.0,14,active,3.0,c_00051_00100,44217500.0,3,series_b,2025-02-03,30000000.0,2.0,https://www.linkedin.com/company/tryriot,,https://twitter.com/tryriotdotcom,"Benjamin Netter, Louis Cibot","Education, Information Technology, Privacy and Security, Software"
Optery,https://www.crunchbase.com/organization/optery,2700000.0,24.0,2700000.0,,2020-01-01,1.0,2.0,8,active,2.0,c_00011_00050,2700000.0,3,seed,2023-05-08,2700000.0,3.0,https://www.linkedin.com/company/optery,https://www.facebook.com/Optery,https://twitter.com/Optery,"Chen Atlas, Dekel Barzilay, Lawrence Gentilello","Information Technology, Privacy and Security, Software"
Fractional,https://www.crunchbase.com/organization/fractional,20500000.0,1.0,15000000.0,,2020-01-01,0.0,0.0,18,active,2.0,c_00001_00010,20500000.0,5,series_a,2024-11-07,15000000.0,2.0,https://www.linkedin.com/company/fractionalapp/,https://www.facebook.com/fractionalapp,https://twitter.com/fractionalapp,"Carlos Pérez, Stella Han","Information Technology, Real Estate"
Cocoon_1,https://www.crunchbase.com/organization/cocoon-a010,25500000.0,,20000000.0,,2020-01-01,,,8,active,3.0,c_00101_00250,25500000.0,4,series_a,2021-09-29,20000000.0,3.0,https://www.linkedin.com/company/meetcocoon/,,https://twitter.com/meet_cocoon,"Amber Feng, Lauren Dai, Mahima Chawla","Administrative Services, Financial Services, Health Care, Professional Services, Software"
Recall.ai,https://www.crunchbase.com/organization/recall-ai,12700000.0,20.0,10000000.0,,2020-01-01,1.0,0.0,17,active,1.0,c_00001_00010,12700000.0,4,series_a,2024-05-15,10000000.0,1.0,https://www.linkedin.com/company/recall-ai/,,https://twitter.com/recall_ai,Amanda Zhu,"Artificial Intelligence (AI), Data and Analytics, Hardware, Information Technology, Internet Services, Messaging and Telecommunications, Science and Engineering, Software"
AOA,https://www.crunchbase.com/organization/aoa-a997,24500000.0,1.0,17000000.0,,2020-01-01,,,25,active,4.0,c_00011_00050,24500000.0,4,series_a,2023-10-11,17000000.0,3.0,https://www.linkedin.com/company/aoadx,,https://twitter.com/AOA_Dx,"Alexander Fischer, Anna Jeter, Oriana Papin Zoghbi","Biotechnology, Health Care, Science and Engineering"
Topline Pro,https://www.crunchbase.com/organization/prophone,17000000.0,8.0,12000000.0,,2020-01-01,,,6,active,2.0,c_00011_00050,17000000.0,3,series_a,2023-07-31,12000000.0,3.0,https://www.linkedin.com/company/prophoneapp,https://www.facebook.com/GetToplinePro,https://www.twitter.com/GetToplinePro,"Daniel Stepanov, Nick Ornitz, Shannon Kay","Apps, Artificial Intelligence (AI), Data and Analytics, Information Technology, Internet Services, Messaging and Telecommunications, Mobile, Science and Engineering, Software"
Vendease,https://www.crunchbase.com/organization/vendease,23200000.0,30.0,20000000.0,,2020-01-01,,,16,active,4.0,c_00251_00500,33200000.0,4,series_a,2022-09-26,20000000.0,4.0,https://www.linkedin.com/company/vendease,https://web.facebook.com/vendeaseAfrica,https://twitter.com/VendeaseAfrica,"Gatumi Aliyu, Olumide Fayankin, Tunde Kara, Wale Oyepeju","Apps, Commerce and Shopping, Food and Beverage, Software"
Albedo,https://www.crunchbase.com/organization/albedo,93000000.0,18.0,35000000.0,,2020-01-01,,,33,active,4.0,c_00011_00050,93000000.0,7,series_a,2024-01-23,35000000.0,4.0,https://www.linkedin.com/company/albedo-space/,,https://twitter.com/albedo,"AJ Lasater, AyJay Lasater, Topher Haddad, Winston Tri","Data and Analytics, Manufacturing, Navigation and Mapping, Science and Engineering"
Wasp,https://www.crunchbase.com/organization/wasp-493d,5325000.0,6.0,3700000.0,,2020-01-01,,,14,active,2.0,c_00001_00010,5325000.0,3,seed,2025-04-21,3700000.0,2.0,https://www.linkedin.com/company/wasp-lang/,,https://twitter.com/WaspLang,"Martin Sosic, Matija Sosic","Information Technology, Software"
SafeBase,https://www.crunchbase.com/organization/safebase-ffd0,53125000.0,15.0,33000000.0,,2020-01-01,1.0,0.0,15,active,4.0,c_00051_00100,53125000.0,6,series_b,2024-04-30,33000000.0,3.0,https://www.linkedin.com/company/safebase,,https://twitter.com/getsafebase,"Adar Arnon, Al Yang, Stan Chang","Information Technology, Privacy and Security, Sales and Marketing, Software"
Draftwise,https://www.crunchbase.com/organization/draftwise,27950000.0,7.0,20000000.0,,2020-01-01,1.0,0.0,11,active,4.0,c_00011_00050,27950000.0,6,series_a,2024-03-14,20000000.0,3.0,https://www.linkedin.com/company/draftwise-ai/,https://www.facebook.com/draftwise/,https://twitter.com/draftwiselegal,"Emre Ozen, James Ding, Ozan Yalti","Artificial Intelligence (AI), Data and Analytics, Information Technology, Professional Services, Science and Engineering, Software"
